,answer,ans_grth,score
10,"Perusahaan Terbuka adalah Emiten yang telah melakukan Penawaran Umum Efek bersifat ekuitas atau Perusahaan Publik. Definisi ini dapat ditemukan dalam Peraturan Otoritas Jasa Keuangan tentang Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka, dalam Pasal 1 ayat 1.","
Perusahaan Terbuka adalah emiten yang melakukan penawaran umum efek bersifat ekuitas atau perusahaan publik.",1
11,"Pemegang Saham Independen adalah pemegang saham yang tidak mempunyai kepentingan ekonomis pribadi sehubungan dengan suatu transaksi tertentu dan bukan merupakan anggota direksi, anggota dewan komisaris, pemegang saham utama, dan pengendali; atau bukan merupakan afiliasi dari anggota direksi, anggota dewan komisaris, pemegang saham utama, dan pengendali. Penjelasan tersebut sesuai dengan ketentuan dalam Pasal 8 ayat 2 Peraturan Otoritas Jasa Keuangan Nomor 32/POJK.04/2014 tentang Rencana dan Penyelenggaraan Rapat Umum Pemegang Saham Emiten atau Perusahaan Publik.","
Pemegang Saham Independen adalah pemegang saham yang tidak mempunyai kepentingan ekonomis pribadi sehubungan dengan suatu transaksi tertentu dan  a. bukan merupakan anggota Direksi, anggota Dewan Komisaris, pemegang saham utama, dan Pengendali; atau b. bukan merupakan afiliasi dari anggota Direksi, anggota Dewan Komisaris, pemegang saham utama, dan Pengendali.",0
12,"Perusahaan Terbuka wajib menyelenggarakan RUPS paling lambat 6 (enam) bulan setelah tahun buku berakhir, sesuai dengan Pasal 2 ayat (2) dari Peraturan Otoritas Jasa Keuangan (POJK) No. 15/POJK.04/2020 tentang RUPS Perusahaan Terbuka.","
Perusahaan Terbuka wajib menyelenggarakan RUPS Tahunan paling lambat 6 (enam) bulan setelah tahun buku berakhir.",1
13,"Permintaan penyelenggaraan RUPS yang terdapat pada ayat (1) adalah:
1. Permintaan dari 1 (satu) orang atau lebih pemegang saham yang bersama-sama mewakili 1/10 (satu persepuluh) atau lebih dari jumlah seluruh saham dengan hak suara.
2. Permintaan dari Dewan Komisaris.

Regulasi yang mengatur hal ini adalah Pasal 3 ayat (1) dalam Peraturan Otoritas Jasa Keuangan Nomor 32/POJK.04/2014 tentang Rencana dan Penyelenggaraan Rapat Umum Pemegang Saham Emiten atau Perusahaan Publik.","
a. dilakukan dengan itikad baik; b. mempertimbangkan kepentingan Perusahaan Terbuka; c. merupakan permintaan yang membutuhkan keputusan RUPS; d. disertai dengan alasan dan bahan terkait hal yang harus diputuskan dalam RUPS; dan e. tidak bertentangan dengan ketentuan peraturan perundang-undangan dan anggaran dasar Perusahaan Terbuka",0
14,"Kewajiban Direksi yang diatur dalam peraturan perundang-undangan di Indonesia termasuk dalam Pasal 12 ayat (1) dan Pasal 13 ayat (1) dari peraturan yang berlaku. 

1. Pasal 12 ayat (1): Direksi bertugas menjalankan dan bertanggung jawab atas pengurusan Emiten atau Perusahaan Publik untuk kepentingan Emiten atau Perusahaan Publik sesuai dengan maksud dan tujuan Emiten atau Perusahaan Publik yang ditetapkan dalam anggaran dasar.

2. Pasal 13 ayat (1): Setiap anggota Direksi bertanggung jawab secara tanggung renteng atas kerugian Emiten atau Perusahaan Publik yang disebabkan oleh kesalahan atau kelalaian anggota Direksi dalam menjalankan tugasnya.

Jadi, kewajiban Direksi termasuk menjalankan dan bertanggung jawab atas pengurusan perusahaan serta bertanggung jawab atas kerugian yang disebabkan oleh kesalahan atau kelalaian dalam menjalankan tugasnya.","
(1) Direksi wajib melakukan pengumuman RUPS kepada pemegang saham paling lambat 15 (lima belas) hari terhitung sejak tanggal permintaan penyelenggaraan RUPS sebagaimana dimaksud dalam Pasal 3 ayat (1) diterima Direksi. (2) Direksi wajib menyampaikan pemberitahuan mata acara rapat dan surat tercatat sebagaimana dimaksud dalam Pasal 3 ayat (2) dari pemegang saham atau Dewan Komisaris kepada Otoritas Jasa Keuangan paling lambat 5 (lima) hari kerja sebelum pengumuman sebagaimana dimaksud pada ayat (1).",1
15,"Berdasarkan Pasal 4 ayat 1 yang terdapat dalam konteks, Direksi wajib melakukan pengumuman Rapat Umum Pemegang Saham (RUPS) kepada pemegang saham paling lambat 15 (lima belas) hari terhitung sejak tanggal permintaan penyelenggaraan RUPS diterima Direksi. Jadi, yang wajib diumumkan oleh Direksi adalah pengumuman RUPS kepada pemegang saham.","
a. terdapat permintaan penyelenggaraan RUPS dari pemegang saham yang tidak diselenggarakan; dan b. alasan tidak diselenggarakannya RUPS.",0
16,"Pasal 7 menyatakan bahwa pemegang saham yang telah memperoleh penetapan pengadilan untuk menyelenggarakan RUPS wajib menyelenggarakan RUPS. Oleh karena itu, pemegang saham yang telah memperoleh penetapan pengadilan harus menyelenggarakan RUPS sesuai dengan ketentuan dalam Pasal 7.","
Pemegang saham yang telah memperoleh penetapan pengadilan untuk menyelenggarakan RUPS sebagaimana dimaksud dalam Pasal 6 ayat (2) wajib menyelenggarakan RUPS.",1
17,"Pasal 11 ayat (3) dari Undang-Undang Nomor 40 Tahun 2007 tentang Perseroan Terbatas mengatur bahwa tempat penyelenggaraan Rapat Umum Pemegang Saham (RUPS) Perusahaan Terbuka wajib dilakukan di antara lain di tempat kedudukan Perusahaan Terbuka, tempat Perusahaan Terbuka melakukan kegiatan usaha utamanya, ibukota provinsi tempat kedudukan atau tempat kegiatan usaha utama Perusahaan Terbuka, atau provinsi tempat kedudukan bursa efek yang mencatatkan saham Perusahaan Terbuka.","
Tempat dan Waktu Penyelenggaraan RUPS Pasal 11 (1) RUPS wajib diselenggarakan di wilayah Negara Republik Indonesia. (2) Perusahaan Terbuka wajib menentukan tempat dan waktu penyelenggaraan RUPS. (3) Tempat penyelenggaraan RUPS sebagaimana dimaksud pada ayat (2) wajib dilakukan di: a. tempat kedudukan Perusahaan Terbuka; b. tempat Perusahaan Terbuka melakukan kegiatan usaha utamanya; c. ibukota provinsi tempat kedudukan atau tempat kegiatan usaha utama Perusahaan Terbuka; atau d. provinsi tempat kedudukan bursa efek yang mencatatkan saham Perusahaan Terbuka.",0
18,"Dalam memenuhi ketentuan penyelenggaraan RUPS, Perusahaan Terbuka wajib memenuhi beberapa ketentuan sebagai berikut:
1. Menyampaikan pemberitahuan mata acara rapat kepada Otoritas Jasa Keuangan.
2. Melakukan pengumuman RUPS kepada pemegang saham.
3. Melakukan pemanggilan RUPS kepada pemegang saham.
Ketentuan ini diatur dalam Pasal 12 ayat (1) Peraturan Otoritas Jasa Keuangan Nomor 32/POJK.04/2014 tentang Rencana dan Penyelenggaraan Rapat Umum Pemegang Saham Perusahaan Terbuka.","
a. menyampaikan pemberitahuan mata acara rapat kepada Otoritas Jasa Keuangan; b. melakukan pengumuman RUPS kepada pemegang saham; dan c. melakukan pemanggilan RUPS kepada pemegang saham.",1
19,"Dalam hal pengumuman RUPS, sesuai dengan Peraturan Otoritas Jasa Keuangan Nomor 32/POJK.04/2014 Pasal 14 ayat (2), pengumuman RUPS wajib memuat paling sedikit: a. ketentuan pemegang saham yang berhak hadir dalam RUPS; b. ketentuan pemegang saham yang berhak.","
a. ketentuan pemegang saham yang berhak hadir dalam RUPS; b. ketentuan pemegang saham yang berhak mengusulkan mata acara rapat; c. tanggal penyelenggaraan RUPS; dan d. tanggal pemanggilan RUPS.",0
20,"Dalam konteks yang disediakan, yang dimaksud dengan ""Transaksi Material"" adalah setiap transaksi yang dilakukan oleh perusahaan terbuka atau perusahaan terkendali yang memenuhi batasan nilai sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan. Hal ini dijelaskan dalam Pasal 1 dari Peraturan Otoritas Jasa Keuangan tentang Transaksi Material dan Perubahan Kegiatan Usaha.","
Transaksi Material adalah setiap transaksi yang dilakukan oleh perusahaan terbuka atau perusahaan terkendali yang memenuhi batasan nilai sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan ini.",1
21,"Suatu transaksi dikategorikan sebagai Transaksi Material apabila nilai transaksi sama dengan 20% (dua puluh persen) atau lebih dari ekuitas Perusahaan Terbuka. Hal ini diatur dalam Peraturan Otoritas Jasa Keuangan Nomor 17/POJK.04/2019 tentang Transaksi Material pada Emiten atau Perusahaan Publik, pada Bagian Kedua Batasan Nilai Pasal 3 ayat (1).","
Suatu transaksi dikategorikan sebagai Transaksi Material apabila nilai transaksi sama dengan 20% (dua puluh persen) atau lebih dari ekuitas Perusahaan Terbuka.",0
22,"Perusahaan Terbuka yang akan melakukan Transaksi Material wajib memenuhi beberapa hal sesuai dengan Peraturan Otoritas Jasa Keuangan Nomor 17/POJK.04/2020 tentang Transaksi Material pada Emiten atau Perusahaan Publik. Beberapa hal yang harus dipenuhi adalah sebagai berikut:
1. Menggunakan Penilai untuk menentukan nilai wajar dari objek Transaksi Material dan/atau kewajaran transaksi.
2. Mengumumkan keterbukaan informasi atas setiap Transaksi Material kepada masyarakat.
3. Menyampaikan keterbukaan informasi dan dokumen pendukungnya kepada Otoritas Jasa Keuangan.
4. Memperoleh persetujuan Rapat Umum Pemegang Saham (RUPS) dalam beberapa kondisi tertentu, seperti:
   a. Transaksi Material lebih dari 50% (lima puluh persen) dari Pasal 3 ayat (1) dan ayat (2).
   b. Transaksi Material lebih dari 25% (dua puluh lima persen) dari Pasal 3 ayat (3).
5. Dalam hal Transaksi Material merupakan transaksi afiliasi, Perusahaan Terbuka wajib menambahkan informasi mengenai hubungan afiliasi dari para pihak yang melakukan Transaksi Material dengan Perusahaan Terbuka serta penjelasan, pertimbangan, dan alasan dilakukannya transaksi tersebut.

Regulasi yang mengatur hal ini adalah Peraturan Otoritas Jasa Keuangan Nomor 17/POJK.04/2020 tentang Transaksi Material pada Emiten atau Perusahaan Publik.","
a. menggunakan Penilai untuk menentukan nilai wajar dari objek Transaksi Material dan/atau kewajaran transaksi dimaksud; b. mengumumkan keterbukaan informasi atas setiap Transaksi Material kepada masyarakat; c. menyampaikan keterbukaan informasi sebagaimana dimaksud dalam huruf b dan dokumen pendukungnya kepada Otoritas Jasa Keuangan; d. terlebih dahulu memperoleh persetujuan RUPS dalam hal: 1. Transaksi Material sebagaimana dimaksud dalam Pasal 3 ayat (1) dan ayat (2) lebih dari 50% (lima puluh persen); 2. Transaksi Material sebagaimana dimaksud dalam Pasal 3 ayat (3) lebih dari 25% (dua puluh lima persen); atau 3. laporan Penilai menyatakan bahwa Transaksi Material yang akan dilakukan tidak wajar; dan - 6 - e. melaporkan hasil pelaksanaan Transaksi Material pada laporan tahunan.",1
23,"Hal wajib dari keterbukaan informasi yang terdapat dalam ayat 2 adalah mengenai Penawaran Umum. Informasi yang harus diumumkan paling lambat 2 (dua) hari kerja setelah diterimanya pernyataan Otoritas Jasa Keuangan bahwa Emiten Skala Kecil atau Emiten Skala Menengah sudah dapat melakukan penawaran awal dan/atau menyebarkan informasi yang berkaitan dengan Penawaran Umum. Selain itu, informasi mengenai Penawaran Umum tersebut juga harus diumumkan dalam situs web Emiten Skala Kecil atau Emiten Skala Menengah atau situs web Penjamin Emisi Efek (jika menggunakan Penjamin Emisi Efek). Penjelasan ini sesuai dengan Peraturan Otoritas Jasa Keuangan tentang Keterbukaan atas Informasi atau Fakta Material oleh Emiten atau Perusahaan Publik, pada Pasal 25.","
a. penjelasan, pertimbangan, dan alasan dilakukannya perubahan Kegiatan Usaha; b. informasi keuangan segmen operasi; c. analisis manajemen atas kerugian segmen operasi; d. pernyataan manajemen bahwa pengurangan tersebut tidak mengganggu kelangsungan usaha Perusahaan Terbuka; dan e. tanggal keputusan perubahan Kegiatan Usaha.",1
24,Transaksi Material dilakukan oleh Perusahaan Terbuka atau perusahaan terkendali sesuai dengan ketentuan yang diatur dalam Peraturan Otoritas Jasa Keuangan tentang Transaksi Material dan Perubahan Kegiatan Usaha. Hal ini diatur dalam Pasal 1 huruf h dari Peraturan Otoritas Jasa Keuangan tersebut.,"
a. Perusahaan Terkendali yang bukan merupakan Perusahaan Terbuka dan laporan keuangannya dikonsolidasikan dengan Perusahaan Terbuka, Perusahaan Terbuka wajib melakukan prosedur sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan ini; atau b. Perusahaan Terkendali yang merupakan Perusahaan Terbuka dan laporan keuangannya dikonsolidasikan dengan Perusahaan Terbuka, hanya Perusahaan Terkendali dimaksud yang wajib melakukan prosedur sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan ini.",1
25,"Definisi afiliasi dalam Pasar Modal di Indonesia mengacu pada ketentuan dalam Peraturan Otoritas Jasa Keuangan (OJK) tentang Transaksi Afiliasi dan Transaksi Benturan Kepentingan. Pasal 1 dari peraturan tersebut menyebutkan bahwa afiliasi dapat merujuk pada beberapa hal, yaitu:

1. Hubungan keluarga karena perkawinan dan keturunan sampai derajat kedua, baik secara horizontal maupun vertikal.
2. Hubungan antara pihak dengan pegawai, direktur, atau komisaris dari pihak tersebut.
3. Hubungan antara 2 perusahaan di mana terdapat 1 atau lebih anggota direksi atau dewan komisaris yang sama.
4. Hubungan antara perusahaan dan pihak, baik langsung maupun tidak langsung, yang mengendalikan atau dikendalikan oleh perusahaan tersebut.

Penjelasan tersebut sesuai dengan ketentuan dalam Peraturan OJK tentang Transaksi Afiliasi dan Transaksi Benturan Kepentingan.","
Afiliasi adalah: a. hubungan keluarga karena perkawinan dan keturunan sampai derajat kedua, baik secara horizontal maupun vertikal; b. hubungan antara pihak dengan pegawai, direktur, atau komisaris dari pihak tersebut; c. hubungan antara 2 (dua) perusahaan di mana terdapat 1 (satu) atau lebih anggota direksi atau dewan komisaris yang sama; d. hubungan antara perusahaan dan pihak, baik langsung maupun tidak langsung, mengendalikan atau dikendalikan oleh perusahaan tersebut; e. hubungan antara 2 (dua) perusahaan yang dikendalikan, baik langsung maupun tidak langsung, oleh pihak yang sama; atau f. hubungan antara perusahaan dan pemegang saham utama.",1
26,"Perusahaan Terbuka yang melakukan Transaksi Afiliasi wajib melakukan hal-hal berikut sesuai dengan Peraturan Otoritas Jasa Keuangan Nomor 57/POJK.04/2015:
1. Menggunakan Penilai untuk menentukan nilai wajar dari objek Transaksi Afiliasi dan/atau kewajaran transaksi tersebut.
2. Mengumumkan keterbukaan informasi atas setiap Transaksi Afiliasi kepada masyarakat.
3. Menyampaikan keterbukaan informasi dan dokumen pendukungnya kepada Otoritas Jasa Keuangan.
4. Memperoleh persetujuan Pemegang Saham Independen dalam RUPS, jika nilai Transaksi Afiliasi memenuhi batasan nilai transaksi material.
5. Melaporkan Transaksi Afiliasi kepada Otoritas Jasa Keuangan paling lambat pada akhir hari kerja ke-2 setelah tanggal Transaksi Afiliasi.

Jadi, hal-hal wajib yang harus dilakukan oleh perusahaan terbuka saat melakukan transaksi afiliasi termasuk penggunaan penilai, pengumuman keterbukaan informasi, persetujuan pemegang saham independen, dan pelaporan kepada Otoritas Jasa Keuangan.","
Perusahaan Terbuka yang melakukan Transaksi Afiliasi wajib: a. menggunakan Penilai untuk menentukan nilai wajar dari objek Transaksi Afiliasi dan/atau kewajaran transaksi dimaksud; b. mengumumkan keterbukaan informasi atas setiap Transaksi Afiliasi kepada masyarakat; - 6 - c. menyampaikan keterbukaan informasi sebagaimana dimaksud dalam huruf b dan dokumen pendukungnya kepada Otoritas Jasa Keuangan; dan d. terlebih dahulu memperoleh persetujuan Pemegang Saham Independen dalam RUPS, dalam hal: 1. nilai Transaksi Afiliasi memenuhi batasan nilai transaksi material yang wajib memperoleh persetujuan RUPS; 2. Transaksi Afiliasi yang dapat mengakibatkan terganggunya kelangsungan usaha Perusahaan Terbuka; dan/atau 3. melakukan Transaksi Afiliasi yang berdasarkan pertimbangan Otoritas Jasa Keuangan memerlukan persetujuan Pemegang Saham Independen.",1
27,Setiap pihak yang melanggar ketentuan dikenai sanksi administratif sesuai dengan Pasal 43 dari Peraturan Otoritas Jasa Keuangan Nomor 1/POJK.07/2013.,"
Setiap pihak yang melanggar ketentuan sebagaimana dimaksud dalam Pasal 2, Pasal 3, Pasal 4 ayat (1), ayat (2), ayat (3), dan ayat (4), Pasal 6 ayat (2), Pasal 7 ayat (3), Pasal 8 ayat (3), Pasal 9, Pasal 10, Pasal 11 ayat (1), ayat (2), ayat (3), dan ayat (4), Pasal 12 ayat (2), Pasal 13 ayat (3), Pasal 15, Pasal 16, Pasal 17, Pasal 18, Pasal 19, Pasal 21, Pasal 22, Pasal 24, Pasal 25, dan Pasal 26 dikenai sanksi administratif.",0
28,Dokumen yang dimaksud dalam Pasal 26 Ayat (2) Huruf c adalah Kartu Izin Tinggal. Hal ini mengacu pada ketentuan dalam regulasi yang berlaku terkait dengan spesimen tanda tangan dalam transaksi di sektor jasa keuangan di Indonesia.,"
Dokumen sebagaimana dimaksud pada ayat (1) huruf c harus meliputi: - 7 - a. laporan Penilai; dan b. dokumen pendukung lainnya.",1
29,"Peraturan yang mengatur mengenai Transaksi Afiliasi dan Transaksi Benturan Kepentingan adalah Peraturan Otoritas Jasa Keuangan Nomor 35/POJK.04/2014 tentang Transaksi Afiliasi dan Transaksi Benturan Kepentingan bagi Perusahaan Terbuka. 

Dalam konteks tersebut, Transaksi Afiliasi adalah setiap aktivitas dan/atau transaksi yang dilakukan oleh perusahaan terbuka atau perusahaan terkendali dengan Afiliasi dari perusahaan terbuka atau Afiliasi dari anggota direksi, anggota dewan komisaris, pemegang saham utama, atau Pengendali. Transaksi Afiliasi juga termasuk setiap aktivitas dan/atau transaksi yang dilakukan oleh perusahaan terbuka atau perusahaan terkendali untuk kepentingan Afiliasi dari perusahaan terbuka atau Afiliasi dari anggota direksi, anggota dewan komisaris, pemegang saham utama, atau Pengendali.","
uraian mengenai Transaksi Afiliasi, memuat paling sedikit: 1. tanggal transaksi; 2. objek transaksi; 3. nilai transaksi; 4. nama pihak yang melakukan transaksi dan hubungan dengan Perusahaan Terbuka; dan 5. sifat hubungan Afiliasi dari pihak yang melakukan transaksi dengan Perusahaan Terbuka;",1
