,answer,ans_grth,score
10,"Perusahaan Terbuka adalah Emiten yang telah melakukan Penawaran Umum Efek bersifat ekuitas atau Perusahaan Publik. Definisi ini dapat ditemukan dalam Peraturan Otoritas Jasa Keuangan tentang Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka, dalam Pasal 1 ayat 1.","
Perusahaan Terbuka adalah emiten yang melakukan penawaran umum efek bersifat ekuitas atau perusahaan publik.",1
11,"Pemegang Saham Independen adalah pemegang saham yang tidak mempunyai kepentingan ekonomis pribadi sehubungan dengan suatu transaksi tertentu dan bukan merupakan anggota direksi, anggota dewan komisaris, pemegang saham utama, dan pengendali; atau bukan merupakan afiliasi dari anggota direksi, anggota dewan komisaris, pemegang saham utama, dan pengendali. Penjelasan tersebut sesuai dengan Peraturan Otoritas Jasa Keuangan Nomor 15/POJK.04/2020 tentang Rencana Aksi Pemegang Saham atau Pihak yang Memiliki Kepentingan Khusus dalam Transaksi Material Emiten atau Perusahaan Publik.","
Pemegang Saham Independen adalah pemegang saham yang tidak mempunyai kepentingan ekonomis pribadi sehubungan dengan suatu transaksi tertentu dan  a. bukan merupakan anggota Direksi, anggota Dewan Komisaris, pemegang saham utama, dan Pengendali; atau b. bukan merupakan afiliasi dari anggota Direksi, anggota Dewan Komisaris, pemegang saham utama, dan Pengendali.",1
12,Perusahaan Terbuka wajib menyelenggarakan RUPS Tahunan paling lambat 6 (enam) bulan setelah tahun buku berakhir berdasarkan Pasal 2 ayat (2) dari Peraturan Otoritas Jasa Keuangan Nomor 32/POJK.04/2014 tentang Rencana dan Penyelenggaraan Rapat Umum Pemegang Saham Emiten atau Perusahaan Publik.,"
Perusahaan Terbuka wajib menyelenggarakan RUPS Tahunan paling lambat 6 (enam) bulan setelah tahun buku berakhir.",1
13,"Permintaan penyelenggaraan RUPS yang terdapat pada ayat (1) adalah:
1. Permintaan dari 1 (satu) orang atau lebih pemegang saham yang bersama-sama mewakili 1/10 (satu persepuluh) atau lebih dari jumlah seluruh saham dengan hak suara.
2. Permintaan dari Dewan Komisaris. 

Regulasi yang mengatur hal ini adalah Pasal 3 ayat (1) dalam Undang-Undang Nomor 40 Tahun 2007 tentang Perseroan Terbatas.","
a. dilakukan dengan itikad baik; b. mempertimbangkan kepentingan Perusahaan Terbuka; c. merupakan permintaan yang membutuhkan keputusan RUPS; d. disertai dengan alasan dan bahan terkait hal yang harus diputuskan dalam RUPS; dan e. tidak bertentangan dengan ketentuan peraturan perundang-undangan dan anggaran dasar Perusahaan Terbuka",1
14,"Kewajiban Direksi termaktub dalam Pasal 12 ayat (1), (2), (3), dan Pasal 13 ayat (1) serta (2) dari Peraturan Otoritas Jasa Keuangan Nomor 31/POJK.05/2018 tentang Tata Kelola Emiten atau Perusahaan Publik. Berdasarkan regulasi tersebut, kewajiban Direksi meliputi:

1. Menjalankan dan bertanggung jawab atas pengurusan Emiten atau Perusahaan Publik sesuai dengan maksud dan tujuan yang ditetapkan dalam anggaran dasar.
2. Menyelenggarakan RUPS tahunan dan RUPS lainnya sesuai dengan peraturan perundang-undangan dan anggaran dasar.
3. Melaksanakan tugas dan tanggung jawab dengan itikad baik, penuh tanggung jawab, dan kehati-hatian.
4. Bertanggung jawab secara tanggung renteng atas kerugian Emiten atau Perusahaan Publik yang disebabkan oleh kesalahan atau kelalaian dalam menjalankan tugasnya.
5. Tidak dipertanggungjawabkan atas kerugian jika dapat membuktikan syarat-syarat yang diatur, seperti kerugian bukan disebabkan oleh kesalahan dirinya, telah bertindak dengan itikad baik dan penuh tanggung jawab, tidak memiliki benturan kepentingan, serta telah mengambil tindakan pencegahan.

Dengan demikian, Direksi memiliki kewajiban yang harus dipenuhi sesuai dengan peraturan yang berlaku.","
(1) Direksi wajib melakukan pengumuman RUPS kepada pemegang saham paling lambat 15 (lima belas) hari terhitung sejak tanggal permintaan penyelenggaraan RUPS sebagaimana dimaksud dalam Pasal 3 ayat (1) diterima Direksi. (2) Direksi wajib menyampaikan pemberitahuan mata acara rapat dan surat tercatat sebagaimana dimaksud dalam Pasal 3 ayat (2) dari pemegang saham atau Dewan Komisaris kepada Otoritas Jasa Keuangan paling lambat 5 (lima) hari kerja sebelum pengumuman sebagaimana dimaksud pada ayat (1).",1
15,"Berdasarkan Pasal 4 ayat 1 yang terdapat dalam regulasi mengenai pemenuhan ketentuan peraturan perundang-undangan di bidang pasar modal, yaitu dalam Pasar Modal No. 9/POJK.04/2018, Direksi wajib melakukan pengumuman Rapat Umum Pemegang Saham (RUPS) kepada pemegang saham paling lambat 15 (lima belas) hari terhitung sejak tanggal permintaan penyelenggaraan RUPS diterima Direksi.","
a. terdapat permintaan penyelenggaraan RUPS dari pemegang saham yang tidak diselenggarakan; dan b. alasan tidak diselenggarakannya RUPS.",1
16,"Pasal 7 menyatakan bahwa pemegang saham yang telah memperoleh penetapan pengadilan untuk menyelenggarakan RUPS wajib menyelenggarakan RUPS. Oleh karena itu, pemegang saham yang telah memperoleh penetapan pengadilan harus menyelenggarakan RUPS sesuai dengan ketentuan dalam Pasal 7.","
Pemegang saham yang telah memperoleh penetapan pengadilan untuk menyelenggarakan RUPS sebagaimana dimaksud dalam Pasal 6 ayat (2) wajib menyelenggarakan RUPS.",1
17,Pasal 11 ayat (1) Undang-Undang Nomor 40 Tahun 2007 tentang Perseroan Terbatas menyatakan bahwa Rapat Umum Pemegang Saham (RUPS) wajib diselenggarakan di wilayah Negara Republik Indonesia. Sedangkan ayat (2) menyatakan bahwa Perusahaan Terbuka wajib menentukan tempat dan waktu penyelenggaraan RUPS sesuai ketentuan yang diatur dalam undang-undang tersebut.,"
Tempat dan Waktu Penyelenggaraan RUPS Pasal 11 (1) RUPS wajib diselenggarakan di wilayah Negara Republik Indonesia. (2) Perusahaan Terbuka wajib menentukan tempat dan waktu penyelenggaraan RUPS. (3) Tempat penyelenggaraan RUPS sebagaimana dimaksud pada ayat (2) wajib dilakukan di: a. tempat kedudukan Perusahaan Terbuka; b. tempat Perusahaan Terbuka melakukan kegiatan usaha utamanya; c. ibukota provinsi tempat kedudukan atau tempat kegiatan usaha utama Perusahaan Terbuka; atau d. provinsi tempat kedudukan bursa efek yang mencatatkan saham Perusahaan Terbuka.",1
18,"Dalam memenuhi ketentuan penyelenggaraan RUPS, Perusahaan Terbuka wajib memenuhi ketentuan sebagai berikut:
1. Menyampaikan pemberitahuan mata acara rapat kepada Otoritas Jasa Keuangan.
2. Melakukan pengumuman RUPS kepada pemegang saham.
3. Melakukan pemanggilan RUPS kepada pemegang saham.
Ketentuan ini diatur dalam Pasal 12 dari Peraturan Otoritas Jasa Keuangan Nomor 32/POJK.04/2015 tentang Rencana dan Penyelenggaraan Rapat Umum Pemegang Saham Perusahaan Terbuka.","
a. menyampaikan pemberitahuan mata acara rapat kepada Otoritas Jasa Keuangan; b. melakukan pengumuman RUPS kepada pemegang saham; dan c. melakukan pemanggilan RUPS kepada pemegang saham.",1
19,"Dalam konteks tersebut, pengumuman RUPS harus memuat paling sedikit:
a. ketentuan pemegang saham yang berhak hadir dalam RUPS;
b. ketentuan pemegang saham yang berhak hadir. 

Regulasi yang mengatur hal ini adalah Peraturan Otoritas Jasa Keuangan Nomor 32/POJK.04/2014 tentang Rencana dan Penyelenggaraan Rapat Umum Pemegang Saham Perusahaan Terbuka. Pasal 14 ayat (2) mengatur mengenai isi pengumuman RUPS yang harus memuat paling sedikit hal-hal tersebut.","
a. ketentuan pemegang saham yang berhak hadir dalam RUPS; b. ketentuan pemegang saham yang berhak mengusulkan mata acara rapat; c. tanggal penyelenggaraan RUPS; dan d. tanggal pemanggilan RUPS.",1
20,"Dalam konteks yang disebutkan, yang dimaksud dengan ""Transaksi Material"" adalah setiap transaksi yang dilakukan oleh perusahaan terbuka atau perusahaan terkendali yang memenuhi batasan nilai sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan tentang Transaksi Material dan Perubahan Kegiatan Usaha. Hal ini diatur dalam Pasal 1 dari regulasi tersebut. Transaksi Material dapat mencakup berbagai jenis transaksi seperti penyertaan dalam badan usaha, pembelian, penjualan, pengalihan aset, perolehan jasa, pinjam-meminjam dana, hingga memberikan jaminan perusahaan. Transaksi Material juga dapat mencakup restrukturisasi dalam rangka memperbaiki atau mempertahankan kelangsungan usaha.","
Transaksi Material adalah setiap transaksi yang dilakukan oleh perusahaan terbuka atau perusahaan terkendali yang memenuhi batasan nilai sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan ini.",1
21,Suatu transaksi dikategorikan sebagai Transaksi Material apabila nilai transaksi sama dengan 20% (dua puluh persen) atau lebih dari ekuitas Perusahaan Terbuka berdasarkan Peraturan Otoritas Jasa Keuangan Nomor 17/POJK.04/2019 Pasal 3.,"
Suatu transaksi dikategorikan sebagai Transaksi Material apabila nilai transaksi sama dengan 20% (dua puluh persen) atau lebih dari ekuitas Perusahaan Terbuka.",1
22,"Perusahaan Terbuka yang akan melakukan Transaksi Material wajib memenuhi beberapa hal sebagai berikut berdasarkan Peraturan Otoritas Jasa Keuangan (POJK) No. 17/POJK.04/2020 tentang Transaksi Material pada Emiten atau Perusahaan Publik:

1. Menggunakan Penilai untuk menentukan nilai wajar dari objek Transaksi Material dan/atau kewajaran transaksi tersebut.
2. Mengumumkan keterbukaan informasi atas setiap Transaksi Material kepada masyarakat.
3. Menyampaikan keterbukaan informasi dan dokumen pendukungnya kepada Otoritas Jasa Keuangan.
4. Memperoleh persetujuan Rapat Umum Pemegang Saham (RUPS) dalam beberapa kondisi tertentu, seperti:
   a. Transaksi Material lebih dari 50% (lima puluh persen) dari nilai aset bersih.
   b. Transaksi Material lebih dari 25% (dua puluh lima persen) dari nilai aset bersih.
   c. Laporan Penilai menyatakan bahwa Transaksi Material yang akan dilakukan memerlukan persetujuan RUPS.

Jadi, Perusahaan Terbuka yang akan melakukan Transaksi Material wajib mematuhi prosedur-prosedur tersebut sesuai dengan ketentuan yang terdapat dalam POJK No. 17/POJK.04/2020.","
a. menggunakan Penilai untuk menentukan nilai wajar dari objek Transaksi Material dan/atau kewajaran transaksi dimaksud; b. mengumumkan keterbukaan informasi atas setiap Transaksi Material kepada masyarakat; c. menyampaikan keterbukaan informasi sebagaimana dimaksud dalam huruf b dan dokumen pendukungnya kepada Otoritas Jasa Keuangan; d. terlebih dahulu memperoleh persetujuan RUPS dalam hal: 1. Transaksi Material sebagaimana dimaksud dalam Pasal 3 ayat (1) dan ayat (2) lebih dari 50% (lima puluh persen); 2. Transaksi Material sebagaimana dimaksud dalam Pasal 3 ayat (3) lebih dari 25% (dua puluh lima persen); atau 3. laporan Penilai menyatakan bahwa Transaksi Material yang akan dilakukan tidak wajar; dan - 6 - e. melaporkan hasil pelaksanaan Transaksi Material pada laporan tahunan.",1
23,Hal wajib dari keterbukaan informasi yang terdapat dalam ayat 2 adalah paling sedikit memuat: a. tanggal kejadian; b. jenis Informasi atau Fakta Material; c. uraian Informasi atau Fakta Material. Hal ini diatur dalam Pasal 2 ayat (2) dari Peraturan Otoritas Jasa Keuangan tentang Keterbukaan atas Informasi atau Fakta Material oleh Emiten atau Perusahaan Publik.,"
a. penjelasan, pertimbangan, dan alasan dilakukannya perubahan Kegiatan Usaha; b. informasi keuangan segmen operasi; c. analisis manajemen atas kerugian segmen operasi; d. pernyataan manajemen bahwa pengurangan tersebut tidak mengganggu kelangsungan usaha Perusahaan Terbuka; dan e. tanggal keputusan perubahan Kegiatan Usaha.",1
24,Transaksi material dilakukan oleh Perusahaan Terbuka atau perusahaan terkendali sesuai dengan ketentuan yang diatur dalam Peraturan Otoritas Jasa Keuangan tentang Transaksi Material dan Perubahan Kegiatan Usaha. Hal ini diatur dalam Pasal 1 huruf h dari Peraturan Otoritas Jasa Keuangan tersebut.,"
a. Perusahaan Terkendali yang bukan merupakan Perusahaan Terbuka dan laporan keuangannya dikonsolidasikan dengan Perusahaan Terbuka, Perusahaan Terbuka wajib melakukan prosedur sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan ini; atau b. Perusahaan Terkendali yang merupakan Perusahaan Terbuka dan laporan keuangannya dikonsolidasikan dengan Perusahaan Terbuka, hanya Perusahaan Terkendali dimaksud yang wajib melakukan prosedur sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan ini.",1
25,"Dalam konteks yang disediakan, pengertian afiliasi dapat ditemukan dalam Peraturan Otoritas Jasa Keuangan tentang Transaksi Afiliasi dan Transaksi Benturan Kepentingan. Pengertian afiliasi tersebut diatur dalam Pasal 1, yang menjelaskan bahwa afiliasi dapat berupa:

1. Hubungan keluarga karena perkawinan dan keturunan sampai derajat kedua, baik secara horizontal maupun vertikal.
2. Hubungan antara pihak dengan pegawai, direktur, atau komisaris dari pihak tersebut.
3. Hubungan antara 2 (dua) perusahaan di mana terdapat 1 (satu) atau lebih anggota direksi atau dewan komisaris yang sama.
4. Hubungan antara perusahaan dan pihak, baik langsung maupun tidak langsung, yang mengendalikan atau dikendalikan oleh perusahaan tersebut.

Regulasi yang mengatur pengertian afiliasi tersebut adalah Peraturan Otoritas Jasa Keuangan tentang Transaksi Afiliasi dan Transaksi Benturan Kepentingan.","
Afiliasi adalah: a. hubungan keluarga karena perkawinan dan keturunan sampai derajat kedua, baik secara horizontal maupun vertikal; b. hubungan antara pihak dengan pegawai, direktur, atau komisaris dari pihak tersebut; c. hubungan antara 2 (dua) perusahaan di mana terdapat 1 (satu) atau lebih anggota direksi atau dewan komisaris yang sama; d. hubungan antara perusahaan dan pihak, baik langsung maupun tidak langsung, mengendalikan atau dikendalikan oleh perusahaan tersebut; e. hubungan antara 2 (dua) perusahaan yang dikendalikan, baik langsung maupun tidak langsung, oleh pihak yang sama; atau f. hubungan antara perusahaan dan pemegang saham utama.",1
26,"Perusahaan Terbuka wajib melakukan beberapa hal saat melakukan Transaksi Afiliasi sesuai dengan Peraturan Otoritas Jasa Keuangan (POJK) No. 31/POJK.04/2015. Hal-hal yang wajib dilakukan antara lain:

1. Menggunakan Penilai untuk menentukan nilai wajar dari objek Transaksi Afiliasi dan/atau kewajaran transaksi tersebut.
2. Mengumumkan keterbukaan informasi atas setiap Transaksi Afiliasi kepada masyarakat.
3. Menyampaikan keterbukaan informasi dan dokumen pendukungnya kepada Otoritas Jasa Keuangan.
4. Memperoleh persetujuan Pemegang Saham Independen dalam Rapat Umum Pemegang Saham, terutama jika nilai Transaksi Afiliasi memenuhi batasan nilai transaksi material yang wajib memperoleh persetujuan.

Selain itu, Perusahaan Terbuka juga wajib melaporkan Transaksi Afiliasi kepada Otoritas Jasa Keuangan paling lambat pada akhir hari kerja ke-2 setelah tanggal Transaksi Afiliasi.","
Perusahaan Terbuka yang melakukan Transaksi Afiliasi wajib: a. menggunakan Penilai untuk menentukan nilai wajar dari objek Transaksi Afiliasi dan/atau kewajaran transaksi dimaksud; b. mengumumkan keterbukaan informasi atas setiap Transaksi Afiliasi kepada masyarakat; - 6 - c. menyampaikan keterbukaan informasi sebagaimana dimaksud dalam huruf b dan dokumen pendukungnya kepada Otoritas Jasa Keuangan; dan d. terlebih dahulu memperoleh persetujuan Pemegang Saham Independen dalam RUPS, dalam hal: 1. nilai Transaksi Afiliasi memenuhi batasan nilai transaksi material yang wajib memperoleh persetujuan RUPS; 2. Transaksi Afiliasi yang dapat mengakibatkan terganggunya kelangsungan usaha Perusahaan Terbuka; dan/atau 3. melakukan Transaksi Afiliasi yang berdasarkan pertimbangan Otoritas Jasa Keuangan memerlukan persetujuan Pemegang Saham Independen.",1
27,"Setiap pihak yang melanggar ketentuan sebagaimana disebutkan dalam Pasal 24 ayat (3) dan ayat (4), Pasal 25 ayat (2), Pasal 26 ayat (1) dan ayat (2), Pasal 28 ayat (1), Pasal 29 ayat (1), Pasal 30, Pasal 31 ayat (2), ayat (3), dan ayat (7), Pasal 32 ayat (2), Pasal 32 ayat (3) dan ayat (6), Pasal 33, Pasal 34, Pasal 35 ayat (1), ayat (3), dan ayat (5), Pasal 36 ayat (1), ayat (3), dan ayat (7), Pasal 37 ayat (3), Pasal 38 ayat (2), ayat (3), ayat (4), dan ayat (5), Pasal 39 ayat (2), Pasal 40 ayat (2), ayat (3), ayat (5), dan/atau ayat (6) dikenai sanksi administratif berupa peringatan tertulis, pembatasan kegiatan usaha, dan/atau pencabutan izin sesuai dengan Pasal 41 ayat (1) huruf a, b, dan c dari Peraturan Otoritas Jasa Keuangan Nomor 1/POJK.07/2013.","
Setiap pihak yang melanggar ketentuan sebagaimana dimaksud dalam Pasal 2, Pasal 3, Pasal 4 ayat (1), ayat (2), ayat (3), dan ayat (4), Pasal 6 ayat (2), Pasal 7 ayat (3), Pasal 8 ayat (3), Pasal 9, Pasal 10, Pasal 11 ayat (1), ayat (2), ayat (3), dan ayat (4), Pasal 12 ayat (2), Pasal 13 ayat (3), Pasal 15, Pasal 16, Pasal 17, Pasal 18, Pasal 19, Pasal 21, Pasal 22, Pasal 24, Pasal 25, dan Pasal 26 dikenai sanksi administratif.",1
28,Dokumen yang dimaksud dalam Pasal 26 Ayat (2) huruf c adalah Kartu Izin Tinggal. Hal ini sesuai dengan ketentuan dalam regulasi yang berlaku pada tahun yang disebutkan dalam konteks tersebut.,"
Dokumen sebagaimana dimaksud pada ayat (1) huruf c harus meliputi: - 7 - a. laporan Penilai; dan b. dokumen pendukung lainnya.",0
