,answer,ans_grth,score
10,"Dalam konteks dari Peraturan Otoritas Jasa Keuangan (OJK) Nomor 11/POJK.04/2011, Perusahaan Terbuka adalah emiten yang telah melakukan Penawaran Umum Efek bersifat ekuitas atau Perusahaan Publik. Hal ini dijelaskan dalam Pasal 1 ayat (1) dan (2) dari aturan tersebut.","
Perusahaan Terbuka adalah emiten yang melakukan penawaran umum efek bersifat ekuitas atau perusahaan publik.",0
11,"Pemegang Saham Independen, sebagaimana dimaksud dalam Undang-Undang mengenai Pasar Modal, adalah pemegang saham yang tidak mempunyai kepentingan ekonomis pribadi sehubungan dengan suatu transaksi tertentu dan bukan merupakan anggota direksi, anggota dewan komisaris, pemegang saham utama, atau pengendali, serta bukan merupakan afiliasi dari anggota direksi, anggota dewan komisaris, pemegang saham utama, atau pengendali. Hal ini dimaksudkan untuk memastikan adanya pemantauan independen terhadap kegiatan perusahaan dan melindungi kepentingan umum pemegang saham.","
Pemegang Saham Independen adalah pemegang saham yang tidak mempunyai kepentingan ekonomis pribadi sehubungan dengan suatu transaksi tertentu dan  a. bukan merupakan anggota Direksi, anggota Dewan Komisaris, pemegang saham utama, dan Pengendali; atau b. bukan merupakan afiliasi dari anggota Direksi, anggota Dewan Komisaris, pemegang saham utama, dan Pengendali.",1
12,"Based on the provided context, the answer to the question is regulated by the Indonesian Capital Market regulation, particularly in the Regulation of the Financial Services Authority (OJK) Number 32/POJK.04/2014 concerning the Planning and Implementation of General Meeting of Shareholders of Public Companies.

Pasal 83 (1) of the aforementioned regulation states that if the company's plan as mentioned in Pasal 64 which has been approved in the General Meeting of Shareholders (RUPS) has not been implemented within the specified time frame, then the public company is obliged to conduct another RUPS.

Therefore, if the company's plan that has been approved in the RUPS has not been implemented yet, the public company is obliged to hold another RUPS.","
Perusahaan Terbuka wajib menyelenggarakan RUPS Tahunan paling lambat 6 (enam) bulan setelah tahun buku berakhir.",1
13,"Pasal 3 ayat (1) UU No. 8/1995 Tentang Perusahaan Terbuka (disertai Perubahan Terakhir) menetapkan bahwa penyelenggaraan RUPS dapat dilakukan atas permintaan:

a. 1 (satu) orang atau lebih pemegang saham yang bersama-sama mewakili 1/10 (satu persepuluh) atau lebih dari jumlah seluruh saham dengan hak suara, kecuali anggaran dasar menentukan suatu jumlah yang lebih kecil; atau

b. Dewan Komisaris.

Hal ini berarti, permintaan penyelenggaraan RUPS dapat dilakukan oleh pemegang saham yang bersama-sama mewakili sekurang-kurangnya 1/10 dari jumlah seluruh saham dengan hak suara atau oleh Dewan Komisaris.","
a. dilakukan dengan itikad baik; b. mempertimbangkan kepentingan Perusahaan Terbuka; c. merupakan permintaan yang membutuhkan keputusan RUPS; d. disertai dengan alasan dan bahan terkait hal yang harus diputuskan dalam RUPS; dan e. tidak bertentangan dengan ketentuan peraturan perundang-undangan dan anggaran dasar Perusahaan Terbuka",0
14,"Based on the provided context, the directions are mainly regulated by Financial Services Authority (OJK) Regulation No. 33/POJK.04/2014 concerning the Board of Directors of Financial Services Institutions, as follows:

1. The Board of Directors must consist of at least two members (Article 55(1)).
2. At least half of the Board of Directors must have managerial experience in financial institutions for at least two years in the fields of credit, risk management, and/or finance (Article 55(2)).
3. For financial institutions operating based on Sharia principles, at least half of the Board of Directors must have operational experience in Sharia financial institutions for at least one year (Article 55(3)).
4. A member of the Board of Directors is prohibited from holding a concurrent position in more than three other companies, except as a commissioner or equivalent (Article 55(4)).
5. The Board of Directors may establish a committee (Article 56(1)).
6. The Board of Directors is responsible for evaluating the performance of the committee every year (Article 56(5)).
7. Each member of the Board of Directors is responsible for the losses of the company caused by their errors or negligence in performing their duties (Article 57(1)).
8. The Board of Directors is responsible for implementing the AML/CFT program, including monitoring the number of high-risk customers or PEPs, and reporting to PPATK (Article 60).
9. The Board of Directors must establish policies and procedures for reporting to PPATK in accordance with the regulations and reporting procedures (Article 61).

In addition, the Board of Directors is also regulated by the Company Law, especially in terms of:

1. Holding meetings and decision-making (Article 106-110).
2. Keeping company records (Article 111-113).
3. Reporting to the General Meeting of Shareholders (Article 114-116).

These regulations are in accordance with the context provided, which discusses the duties, responsibilities, and powers of the Board of Directors in managing a public company.","
(1) Direksi wajib melakukan pengumuman RUPS kepada pemegang saham paling lambat 15 (lima belas) hari terhitung sejak tanggal permintaan penyelenggaraan RUPS sebagaimana dimaksud dalam Pasal 3 ayat (1) diterima Direksi. (2) Direksi wajib menyampaikan pemberitahuan mata acara rapat dan surat tercatat sebagaimana dimaksud dalam Pasal 3 ayat (2) dari pemegang saham atau Dewan Komisaris kepada Otoritas Jasa Keuangan paling lambat 5 (lima) hari kerja sebelum pengumuman sebagaimana dimaksud pada ayat (1).",1
15,"Pasal 4 ayat (1) dari context yang dimaksud menetapkan bahwa Direksi wajib melakukan pengumuman RUPS (Rapat Umum Pemegang Saham) kepada pemegang saham paling lambat 15 (lima belas) hari terhitung sejak tanggal permintaan penyelenggaraan RUPS diterima Direksi. Hal ini didasarkan pada Pasal 3 ayat (1) huruf a, yang menentukan bahwa pemegang saham dapat meminta penyelenggaraan RUPS.

Selain itu, Pasal 5 (1) menetapkan bahwa jika Direksi tidak melakukan pengumuman RUPS sebagaimana dimaksud dalam Pasal 4 ayat (1) atas usulan pemegang saham sebagaimana dimaksud dalam Pasal 3 ayat (1) huruf a dalam jangka waktu paling lambat 15 (lima belas) hari terhitung sejak tanggal permintaan penyelenggaraan RUPS diterima Direksi, maka Direksi wajib mengumumkan: a. terdapat permintaan penyelenggaraan RUPS dari pemegang saham yang tidak diselenggarakan; dan b. alasan tidak diselenggarakannya RUPS.

Oleh karena itu, dalam hal ini, yang wajib diumumkan oleh Direksi adalah terdapat permintaan penyelenggaraan RUPS dari pemegang saham yang tidak diselenggarakan dan alasan tidak diselenggarakannya RUPS.","
a. terdapat permintaan penyelenggaraan RUPS dari pemegang saham yang tidak diselenggarakan; dan b. alasan tidak diselenggarakannya RUPS.",1
16,"Based on the provided context, the regulation that applies is the ""Peraturan Otoritas Jasa Keuangan (OJK) tentang Penyelenggaraan RUPS"" (OJK Regulation on the Implementation of RUPS).

In relation to your question, ""When must the shareholders who have obtained a court decision to hold a RUPS actually hold the RUPS?"" the relevant regulation is Pasal 82 and Pasal 147 (1) of the OJK Regulation on the Implementation of RUPS.

Pasal 82 states that the RUPS must be held within a maximum of 14 days from the date of the call for the RUPS, without counting the date of the call and the date of the RUPS. The call for the RUPS must be made in writing and/or through an advertisement in a newspaper.

Pasal 147 (1) states that the calculation of the 30-day period starts from the date: a. the RUPS decides to liquidate the company due to the company being dissolved by the RUPS; or b. the court decision to dissolve the company becomes final and binding.

Therefore, shareholders who have obtained a court decision to hold a RUPS must hold the RUPS within 30 days from the date the court decision becomes final and binding.","
Pemegang saham yang telah memperoleh penetapan pengadilan untuk menyelenggarakan RUPS sebagaimana dimaksud dalam Pasal 6 ayat (2) wajib menyelenggarakan RUPS.",1
17,Pasal 11 Peraturan Nomor KEP-13/PN/2020 tentang Penyelenggaraan RUPS (Rapat Umum Pemegang Saham) wajib diselenggarakan di wilayah Negara Republik Indonesia. Perusahaan Terbuka wajib menentukan tempat dan waktu penyelenggaraan RUPS. Tempat penyelenggaraan RUPS wajib dilakukan di: a. tempat kedudukan Perusahaan Terbuka; b. tempat Perusahaan Terbuka melakukan kegiatan usaha utamanya; c. ibukota provinsi tempat kedudukan atau tempat kegiatan usaha utama Perusahaan Terbuka; atau d. provinsi tempat kedudukan bursa efek yang mencatatkan saham Perusahaan Terbuka.,"
Tempat dan Waktu Penyelenggaraan RUPS Pasal 11 (1) RUPS wajib diselenggarakan di wilayah Negara Republik Indonesia. (2) Perusahaan Terbuka wajib menentukan tempat dan waktu penyelenggaraan RUPS. (3) Tempat penyelenggaraan RUPS sebagaimana dimaksud pada ayat (2) wajib dilakukan di: a. tempat kedudukan Perusahaan Terbuka; b. tempat Perusahaan Terbuka melakukan kegiatan usaha utamanya; c. ibukota provinsi tempat kedudukan atau tempat kegiatan usaha utama Perusahaan Terbuka; atau d. provinsi tempat kedudukan bursa efek yang mencatatkan saham Perusahaan Terbuka.",1
18,"Pasal 11, 12, 21, dan 22 dari Peraturan Otoritas Jasa Keuangan (OJK) Nomor 32/POJK.04/2014 tentang Penyelenggaraan Rapat Umum Pemegang Saham Perusahaan Terbuka (RUPS) menetapkan kewajiban perusahaan terbuka dalam memenuhi ketentuan penyelenggaraan RUPS. Berikut adalah ringkasan kewajiban perusahaan terbuka:

1. Tempat dan waktu penyelenggaraan RUPS wajib ditentukan dan dilakukan di wilayah Negara Republik Indonesia. Tempat penyelenggaraan RUPS dapat dilakukan di: a. tempat kedudukan perusahaan terbuka; b. tempat perusahaan terbuka melakukan kegiatan usaha utamanya; c. ibukota provinsi tempat kedudukan atau tempat kegiatan usaha utama perusahaan terbuka; atau d. provinsi tempat kedudukan bursa efek yang mencatatkan saham perusahaan terbuka (Pasal 11 (2) dan (3)).
2. Dalam menyelenggarakan RUPS, perusahaan terbuka wajib memenuhi ketentuan sebagai berikut: a. menyampaikan pemberitahuan mata acara rapat kepada Otoritas Jasa Keuangan; b. melakukan pengumuman RUPS kepada pemegang saham; dan c. melakukan pemanggilan RUPS kepada pemegang saham (Pasal 12 (1)).
3. Perusahaan terbuka yang melakukan perubahan kegiatan usaha wajib memperoleh persetujuan RUPS, menggunakan penilai untuk melakukan studi kelayakan atas perubahan kegiatan usaha, mengumumkan keterbukaan informasi mengenai rencana perubahan kegiatan usaha kepada pemegang saham bersamaan dengan pengumuman RUPS, menyediakan data tentang perubahan kegiatan usaha tersebut bagi pemegang saham sejak saat pengumuman RUPS, dan menyampaikan keterbukaan informasi sebagaimana dimaksud dalam huruf c dan dokumen pendukungnya kepada Otoritas Jasa Keuangan paling lambat pada saat pengumuman RUPS (Pasal 22 (1)).
4. Perusahaan terbuka wajib melakukan RUPS dengan memenuhi ketentuan sebagaimana dimaksud dalam Pasal 12 (Pasal 21 (1)).
5. Perusahaan terbuka dapat melaksanakan RUPS secara elektronik dengan menggunakan e-RUPS yang disediakan oleh Penyedia e-RUPS atau sistem yang disediakan oleh pihak lain (Pasal 3 dan 4).

Pasal 22 (3) menjelaskan bahwa RUPS ketiga dilarang dilaksanakan oleh perusahaan terbuka sebelum mendapatkan penetapan dari Otoritas Jasa Keuangan. Untuk melakukan RUPS ketiga, perusahaan terbuka harus memenuhi persyaratan seperti yang ditetapkan oleh OJK, yaitu mengajukan permohonan kepada OJK minimal 14 hari setelah RUPS kedua dilangsungkan dan memuat paling sedikit beberapa dokumen, seperti ketentuan kuorum RUPS, daftar hadir pemegang saham dalam RUPS pertama dan kedua, daftar pemegang saham yang berhak hadir pada pelaksanaan RUPS pertama dan kedua, upaya yang telah dilakukan dalam rangka memenuhi kuorum RUPS kedua, dan besaran kuorum RUPS ketiga yang diajukan dan alasannya.","
a. menyampaikan pemberitahuan mata acara rapat kepada Otoritas Jasa Keuangan; b. melakukan pengumuman RUPS kepada pemegang saham; dan c. melakukan pemanggilan RUPS kepada pemegang saham.",1
19,"Pasal 13, Ayat 1 Peraturan Otoritas Jasa Keuangan Nomor 32/POJK.04/2014 tentang Pengumuman Mata Acara Rapat Umum Pemegang Saham (RUPS) dan Penyelenggaraan Rapat Umum Pemegang Saham perusahaan terbuka, mengatur bahwa perusahaan terbuka wajib menyampaikan pemberitahuan mata acara RUPS kepada Otoritas Jasa Keuangan paling lambat 5 (lima) hari kerja sebelum pengumuman RUPS. Hal ini dimaksudkan agar OJK dapat memantau dan memastikan bahwa perusahaan terbuka mengikuti dan memenuhi persyaratan pengumuman RUPS.

Pasal 14, Ayat 1 Peraturan Otoritas Jasa Keuangan Nomor 32/POJK.04/2014 mengatur bahwa perusahaan terbuka wajib melakukan pengumuman RUPS kepada pemegang saham paling lambat 14 (empat belas) hari sebelum pemanggilan RUPS, dengan tidak memperhitungkan tanggal pengumuman dan tanggal pemanggilan. Hal ini dimaksudkan agar pemegang saham memiliki cukup waktu untuk menyiapkan diri dan mengambil keputusan mengenai persetujuan atau tidaknya terhadap mata acara RUPS.

Pasal 15, Ayat 1 Peraturan Otoritas Jasa Keuangan Nomor 32/POJK.04/2014 mengatur bahwa dalam hal RUPS diselenggarakan atas permintaan pemegang saham atau Dewan Komisaris, selain memuat hal sebagaimana dimaksud dalam Pasal 14 ayat (2), pengumuman RUPS sebagaimana dimaksud dalam ayat (1) wajib memuat informasi bahwa perusahaan terbuka menyelenggarakan RUPS karena adanya permintaan dari pemegang saham atau Dewan Komisaris. Hal ini dimaksudkan agar pemegang saham dan umum dapat tahu bahwa RUPS diselenggarakan atas permintaan pemegang saham atau Dewan Komisaris dan tidak diselenggarakan oleh perusahaan terbuka sendiri.

Pasal 53, Ayat 1 Peraturan Otoritas Jasa Keuangan Nomor 32/POJK.04/2014 mengatur bahwa dalam hal perusahaan terbuka menggunakan pengumuman RUPS, yang dimaksud dengan pengumuman RUPS adalah pemberitahuan kepada pemegang saham mengenai mata acara, tempat, waktu, dan tujuan RUPS. Hal ini dimaksudkan agar pemegang saham dan umum dapat tahu mengenai mata acara, tempat, waktu, dan tujuan RUPS dan dapat menyiapkan diri untuk mengikuti RUPS.","
a. ketentuan pemegang saham yang berhak hadir dalam RUPS; b. ketentuan pemegang saham yang berhak mengusulkan mata acara rapat; c. tanggal penyelenggaraan RUPS; dan d. tanggal pemanggilan RUPS.",1
20,"Pasal 2 Peraturan Otoritas Jasa Keuangan Nomor KEP-01/2016 tentang Transaksi Material dan Perubahan Kegiatan Usaha menjelaskan bahwa Transaksi Material adalah setiap transaksi yang dilakukan oleh perusahaan terbuka atau perusahaan terkendali yang memenuhi batasan nilai sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan. Contoh transaksi yang termasuk Transaksi Material antara lain adalah penyertaan dalam badan usaha, proyek, dan/atau kegiatan usaha tertentu, pembelian, penjualan, pengalihan, penggunaan, tukar-menukar aset atau segmen operasi, perolehan, pelepasan, dan/atau penggunaan jasa, sewa-menyewa aset, pinjam-meminjam dana termasuk pengalihannya, menjamin aset Perusahaan Terbuka dan/atau Perusahaan Terkendali atas pinjaman dari pihak lain, dan memberikan jaminan perusahaan. Hal ini meliputi juga transaksi yang dilakukan secara bertahap untuk tujuan pengendalian.","
Transaksi Material adalah setiap transaksi yang dilakukan oleh perusahaan terbuka atau perusahaan terkendali yang memenuhi batasan nilai sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan ini.",1
21,"Dalam Peraturan Otoritas Jasa Keuangan yang relevan, sebuah transaksi dikategorikan sebagai Transaksi Material apabila memenuhi salah satu atau lebih kriteria berikut:

1. Nilai transaksi sama dengan 20% atau lebih dari ekuitas Perusahaan Terbuka (dalam hal transaksi yang bukan merupakan pengambilan atau pelepasan perusahaan atau segmen operasi).
2. Nilai transaksi sama dengan 20% atau lebih dari ekuitas Perusahaan Terbuka, total aset yang menjadi objek transaksi dibagi total aset Perusahaan Terbuka sama dengan atau lebih dari 20%, laba bersih objek transaksi dibagi dengan laba bersih Perusahaan Terbuka sama dengan atau lebih dari 20%, atau pendapatan usaha objek transaksi dibagi dengan pendapatan usaha Perusahaan Terbuka sama dengan atau lebih dari 20% (dalam hal transaksi pengambilan atau pelepasan perusahaan atau segmen operasi).
3. Dalam hal Perusahaan Terbuka yang memiliki ekuitas negatif, nilai transaksi sama dengan 10% atau lebih dari total aset Perusahaan Terbuka (dalam hal transaksi yang bukan merupakan pengambilan atau pelepasan perusahaan atau segmen operasi).
4. Dalam hal Perusahaan Terbuka yang memiliki ekuitas negatif, nilai transaksi sama dengan 10% atau lebih dari total aset Perusahaan Terbuka, total aset yang menjadi objek transaksi dibagi total aset Perusahaan Terbuka sama dengan atau lebih dari 10%, laba bersih objek transaksi dibagi dengan laba bersih Perusahaan Terbuka sama dengan atau lebih dari 10%, atau pendapatan usaha objek transaksi dibagi dengan pendapatan usaha Perusahaan Terbuka sama dengan atau lebih dari 10% (dalam hal transaksi pengambilan atau pelepasan perusahaan atau segmen operasi).

Referensi: Peraturan Otoritas Jasa Keuangan tentang Penetapan Kriteria Transaksi Material.","
Suatu transaksi dikategorikan sebagai Transaksi Material apabila nilai transaksi sama dengan 20% (dua puluh persen) atau lebih dari ekuitas Perusahaan Terbuka.",1
