,answer,ans_grth,score
10,"Dalam kaitannya dengan peraturan yang disebutkan, perusahaan terbuka (Perusahaan Terbuka) adalah emiten yang telah melakukan penawaran umum efek bersifat ekuitas atau perusahaan publik. Hal ini ditetapkan dalam Pasal 1 Peraturan Otoritas Jasa Keuangan Nomor 9/POJK.04/2018 tentang Pengambilalihan Perusahaan Terbuka, Pasal 1 Peraturan Otoritas Jasa Keuangan Nomor 11/POJK.04/2017 tentang Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka, Pasal 1 Peraturan Otoritas Jasa Keuangan Nomor 15/POJK.04/2020 tentang Rencana dan Penyelenggaraan Rapat Umum Pemegang Saham Perusahaan Terbuka, serta Pasal 1 Peraturan Otoritas Jasa Keuangan Nomor 15/POJK.04/2022 tentang Pemecahan Saham dan Penggabungan Saham Oleh Perusahaan Terbuka.","
Perusahaan Terbuka adalah emiten yang melakukan penawaran umum efek bersifat ekuitas atau perusahaan publik.",1
11,"Dalam Peraturan Otoritas Jasa Keuangan (OJK) yang telah disebutkan, Pemegang Saham Independen adalah seorang pemegang saham yang tidak memiliki kepentingan ekonomis pribadi terhadap suatu transaksi tertentu dan bukan merupakan:

a. anggota direksi, anggota dewan komisaris, pemegang saham utama, atau pengendali; atau

b. Afiliasi dari anggota direksi, anggota dewan komisaris, pemegang saham utama, atau pengendali.

Hal ini ditetapkan dalam Pasal 1 nomor 12 POJK 15/2020, Pasal 1 nomor 29 POJK 3/2021, Pasal 1 nomor 9 POJK 42/2020, serta Pasal 1 nomor 8 POJK 22/2021.","
Pemegang Saham Independen adalah pemegang saham yang tidak mempunyai kepentingan ekonomis pribadi sehubungan dengan suatu transaksi tertentu dan  a. bukan merupakan anggota Direksi, anggota Dewan Komisaris, pemegang saham utama, dan Pengendali; atau b. bukan merupakan afiliasi dari anggota Direksi, anggota Dewan Komisaris, pemegang saham utama, dan Pengendali.",1
12,"Pasal 2 Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 15/POJK.04/2020 tentang Rencana dan Penyelenggaraan Rapat Umum Pemegang Saham Perusahaan Terbuka menetapkan bahwa perusahaan terbuka wajib menyelenggarakan RUPS tahunan paling lambat 6 (enam) bulan setelah tahun buku berakhir. Dalam keadaan tertentu, Otoritas Jasa Keuangan dapat menetapkan batas waktu selain sebagaimana diatur pada ayat 2. Perusahaan terbuka dapat juga menyelenggarakan RUPS lainnya pada setiap waktu berdasarkan kebutuhan untuk kepentingan perusahaan terbuka.","
Perusahaan Terbuka wajib menyelenggarakan RUPS Tahunan paling lambat 6 (enam) bulan setelah tahun buku berakhir.",0
13,Pasal 3 ayat (1) PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 15/POJK.04/2,"
a. dilakukan dengan itikad baik; b. mempertimbangkan kepentingan Perusahaan Terbuka; c. merupakan permintaan yang membutuhkan keputusan RUPS; d. disertai dengan alasan dan bahan terkait hal yang harus diputuskan dalam RUPS; dan e. tidak bertentangan dengan ketentuan peraturan perundang-undangan dan anggaran dasar Perusahaan Terbuka",0
14,"Based on the provided regulation, PERATURAN OTORITAS JASA KEUANGAN NOMOR 33/POJK.04/2","
(1) Direksi wajib melakukan pengumuman RUPS kepada pemegang saham paling lambat 15 (lima belas) hari terhitung sejak tanggal permintaan penyelenggaraan RUPS sebagaimana dimaksud dalam Pasal 3 ayat (1) diterima Direksi. (2) Direksi wajib menyampaikan pemberitahuan mata acara rapat dan surat tercatat sebagaimana dimaksud dalam Pasal 3 ayat (2) dari pemegang saham atau Dewan Komisaris kepada Otoritas Jasa Keuangan paling lambat 5 (lima) hari kerja sebelum pengumuman sebagaimana dimaksud pada ayat (1).",0
15,Sesuai dengan Pasal 4 ayat (1) Peraturan Otoritas Jasa Keuangan Nomor 75/POJK.04/2,"
a. terdapat permintaan penyelenggaraan RUPS dari pemegang saham yang tidak diselenggarakan; dan b. alasan tidak diselenggarakannya RUPS.",1
16,Pasal 7 PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 15/POJK.04/2,"
Pemegang saham yang telah memperoleh penetapan pengadilan untuk menyelenggarakan RUPS sebagaimana dimaksud dalam Pasal 6 ayat (2) wajib menyelenggarakan RUPS.",0
17,Pasal 11 PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 15/POJK.04/2,"
Tempat dan Waktu Penyelenggaraan RUPS Pasal 11 (1) RUPS wajib diselenggarakan di wilayah Negara Republik Indonesia. (2) Perusahaan Terbuka wajib menentukan tempat dan waktu penyelenggaraan RUPS. (3) Tempat penyelenggaraan RUPS sebagaimana dimaksud pada ayat (2) wajib dilakukan di: a. tempat kedudukan Perusahaan Terbuka; b. tempat Perusahaan Terbuka melakukan kegiatan usaha utamanya; c. ibukota provinsi tempat kedudukan atau tempat kegiatan usaha utama Perusahaan Terbuka; atau d. provinsi tempat kedudukan bursa efek yang mencatatkan saham Perusahaan Terbuka.",1
18,Pasal 12 Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 15/POJK.04/2,"
a. menyampaikan pemberitahuan mata acara rapat kepada Otoritas Jasa Keuangan; b. melakukan pengumuman RUPS kepada pemegang saham; dan c. melakukan pemanggilan RUPS kepada pemegang saham.",0
19,Pasal 14 ayat (2) PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 15/POJK.04/2,"
a. ketentuan pemegang saham yang berhak hadir dalam RUPS; b. ketentuan pemegang saham yang berhak mengusulkan mata acara rapat; c. tanggal penyelenggaraan RUPS; dan d. tanggal pemanggilan RUPS.",1
20,"Pasal 2 Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 17/POJK.04/2020 tentang Transaksi Material dan Perubahan Kegiatan Usaha menjelaskan bahwa Transaksi Material meliputi:

a. Penyertaan dalam badan usaha, proyek, dan/atau kegiatan usaha tertentu.

b. Pembelian, penjualan, pengalihan, penggunaan, tukar-menukar aset atau segmen operasi.

c. Perolehan, pelepasan, dan/atau penggunaan jasa.

d. Sewa-menyewa aset.

e. Pinjam-meminjam dana termasuk pengalihannya.

Selain itu, bagian kedua Pasal 3 POJK 17/2020 menetapkan bahwa suatu transaksi dikategorikan sebagai Transaksi Material jika nilai transaksi sama dengan 20% atau lebih dari ekuitas Perusahaan Terbuka, dan dalam hal transaksi dilakukan oleh Perusahaan Terbuka yang mempunyai ekuitas negatif, transaksi dikategorikan sebagai Transaksi Material apabila nilai transaksi sama dengan 10% atau lebih dari total aset Perusahaan Terbuka.

Transaksi berupa perolehan dan pelepasan atas perusahaan atau segmen operasi dikategorikan sebagai Transaksi Material dalam hal:

a. Nilai transaksi sama dengan 20% atau lebih dari ekuitas Perusahaan Terbuka.

b. Total aset yang menjadi objek transaksi dibagi total aset Perusahaan Terbuka nilainya sama dengan atau lebih dari 20%.

c. Laba bersih objek transaksi dibagi dengan laba bersih Perusahaan Terbuka nilainya sama dengan atau lebih dari 20%.

d. Pendapatan usaha objek transaksi dibagi dengan pendapatan usaha Perusahaan Terbuka nilainya sama dengan atau lebih dari 20%.

Selama kurun waktu 9 (sembilan) tahun terakhir, pasar modal di Indonesia dan di negara lain telah mengalami perubahan dan perkembangan yang memerlukan penyempurnaan terhadap peraturan. Peraturan ini dirancang untuk mengatur Transaksi Material dan Perubahan Kegiatan Usaha dengan mengambil ketentuan yang berlaku saat ini, praktik yang berjalan, praktik terbaik di pasar modal, kebutuhan pasar, dan standar internasional. Perusahaan Terbuka yang melakukan Transaksi Material wajib memenuhi ketentuan yang ditetapkan dalam Peraturan Otoritas Jasa Keuangan ini.","
Transaksi Material adalah setiap transaksi yang dilakukan oleh perusahaan terbuka atau perusahaan terkendali yang memenuhi batasan nilai sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan ini.",0
21,"Dalam Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 17/POJK.04/2020 tentang Transaksi Material dan Perubahan Kegiatan Usaha, Pasal 2, Transaksi Material dikategorikan sebagai:

a. suatu transaksi yang dilakukan dalam 1 (satu) kali; atau

b. suatu rangkaian transaksi untuk suatu tujuan atau kegiatan tertentu.

Dalam Peraturan tersebut, Pasal 3, Transaksi Material dikategorikan juga berdasarkan batasan nilai, yaitu:

1. Suatu transaksi dikategorikan sebagai Transaksi Material apabila nilai transaksi sama dengan 20% (dua puluh persen) atau lebih dari ekuitas Perusahaan Terbuka.

2. Dalam hal transaksi dilakukan oleh Perusahaan Terbuka yang mempunyai ekuitas negatif, transaksi dikategorikan sebagai Transaksi Material apabila nilai transaksi sama dengan 10% (sepuluh persen) atau lebih dari total aset Perusahaan Terbuka.

3. Transaksi berupa perolehan dan/atau pelepasan atas perusahaan atau segmen operasi dikategorikan sebagai Transaksi Material dalam hal:

   a. nilai transaksi sama dengan 20% (dua puluh persen) atau lebih dari ekuitas Perusahaan Terbuka;

   b. total aset yang menjadi objek transaksi dibagi total aset Perusahaan Terbuka nilainya sama dengan atau lebih dari 20% (dua puluh persen);

   c. laba bersih objek transaksi dibagi dengan laba bersih Perusahaan Terbuka nilainya sama dengan atau lebih dari 20% (dua puluh persen); atau

   d. pendapatan usaha objek transaksi dibagi dengan pendapatan usaha Perusahaan Terbuka nilainya sama dengan atau lebih dari 20% (dua puluh persen).","
Suatu transaksi dikategorikan sebagai Transaksi Material apabila nilai transaksi sama dengan 20% (dua puluh persen) atau lebih dari ekuitas Perusahaan Terbuka.",1
22,Pasal 6 ayat (1) Peraturan Otoritas Jasa Keuangan Nomor 17/POJK.04/2,"
a. menggunakan Penilai untuk menentukan nilai wajar dari objek Transaksi Material dan/atau kewajaran transaksi dimaksud; b. mengumumkan keterbukaan informasi atas setiap Transaksi Material kepada masyarakat; c. menyampaikan keterbukaan informasi sebagaimana dimaksud dalam huruf b dan dokumen pendukungnya kepada Otoritas Jasa Keuangan; d. terlebih dahulu memperoleh persetujuan RUPS dalam hal: 1. Transaksi Material sebagaimana dimaksud dalam Pasal 3 ayat (1) dan ayat (2) lebih dari 50% (lima puluh persen); 2. Transaksi Material sebagaimana dimaksud dalam Pasal 3 ayat (3) lebih dari 25% (dua puluh lima persen); atau 3. laporan Penilai menyatakan bahwa Transaksi Material yang akan dilakukan tidak wajar; dan - 6 - e. melaporkan hasil pelaksanaan Transaksi Material pada laporan tahunan.",0
23,"Selamat siang! Berdasarkan informasi yang Anda berikan, berikut adalah jawaban dari pertanyaan mengenai hal yang wajib dalam keterbukaan informasi:

Dalam Pasal 2 Ayat 2 Peraturan Otoritas Jasa Keuangan Nomor 31/POJK.04/2015 tentang Keterbukaan atas Informasi atau Fakta Material oleh Emiten atau Perusahaan Publik, informasi atau fakta material wajib memuat empat hal, yaitu:

a. tanggal kejadian;

b. jenis informasi atau fakta material;

c. uraian informasi atau fakta material; dan

d. dampak kejadian informasi atau fakta material.

Informasi atau fakta material tersebut wajib disampaikan sesegera mungkin paling lambat pada akhir hari kerja ke-2 setelah terdapatnya informasi atau fakta material tersebut.

Jadi, yang dimaksud dengan ""hal wajib"" dalam keterbukaan informasi adalah empat hal di atas.

Senang bertugas membantu Anda! Jika Anda memiliki pertanyaan lain, silakan tanyakan.","
a. penjelasan, pertimbangan, dan alasan dilakukannya perubahan Kegiatan Usaha; b. informasi keuangan segmen operasi; c. analisis manajemen atas kerugian segmen operasi; d. pernyataan manajemen bahwa pengurangan tersebut tidak mengganggu kelangsungan usaha Perusahaan Terbuka; dan e. tanggal keputusan perubahan Kegiatan Usaha.",0
24,"Pasal 11, 16, dan 3 Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 17/POJK.04/2020 Tentang Transaksi Material dan Perubahan Kegiatan Usaha menyatakan bahwa transaksi material dapat dilakukan oleh Perusahaan Terbuka (Persero) dalam beberapa kondisi tertentu.

Berdasarkan Pasal 11, Perusahaan Terbuka tidak wajib menggunakan Penilai dan memperoleh persetujuan RUPS jika melakukan transaksi material dengan Perusahaan Terkendali yang sahamnya dimiliki paling sedikit 99% oleh Perusahaan Terbuka atau transaksi yang dilakukan antara sesama Perusahaan Terkendali yang sahamnya dimiliki paling sedikit 99% oleh Perusahaan Terbuka. Dan transaksi pinjaman yang diterima secara langsung dari bank, perusahaan modal ventura, perusahaan pembiayaan, atau perusahaan pembiayaan infrastruktur baik dari dalam negeri maupun luar negeri.

Sedangkan Pasal 16 menyatakan bahwa dalam hal objek Transaksi Material merupakan saham Perusahaan Terbuka lain yang tercatat dan diperdagangkan di bursa efek dan tidak menyebabkan Perusahaan Terbuka kehilangan atau memperoleh pengendalian atas Perusahaan Terbuka lain tersebut, harga saham wajib ditetapkan dengan ketentuan tertentu. Untuk penjualan, harga saham wajib ditetapkan paling rendah pada harga rata-rata dari harga tertinggi perdagangan harian di bursa efek selama 90 hari terakhir sebelum tanggal Transaksi Material dilaksanakan oleh Perusahaan Terbuka. Dan untuk pembelian, harga saham wajib ditetapkan paling tinggi pada harga rata-rata dari harga tertinggi perdagangan harian di bursa efek selama 90 hari terakhir sebelum tanggal Transaksi Material dilaksanakan oleh Perusahaan Terbuka.

Pasal 3 menyatakan bahwa dalam hal transaksi sebagaimana dimaksud pada ayat (1) dan ayat (2) dilakukan oleh Perusahaan Terbuka yang mempunyai ekuitas negatif, transaksi dikategorikan sebagai Transaksi Material apabila nilai transaksi sama dengan 10% atau lebih dari total aset Perusahaan Terbuka.

Jadi, dapat disimpulkan bahwa transaksi material dapat dilakukan oleh Perusahaan Terbuka dalam melakukan transaksi dengan Perusahaan Terkendali atau antara sesama Perusahaan Terkendali yang sahamnya dimiliki paling sedikit 99% oleh Perusahaan Terbuka, transaksi pinjaman dari bank, perusahaan modal ventura, perusahaan pembiayaan, atau perusahaan pembiayaan infrastruktur baik dari dalam negeri maupun luar negeri, dan transaksi jual beli saham dengan Perusahaan Terbuka lain yang tercatat dan diperdagangkan di bursa efek dan tidak menyebabkan Perusahaan Terbuka kehilangan atau memperoleh pengendalian atas Perusahaan Terbuka lain tersebut.","
a. Perusahaan Terkendali yang bukan merupakan Perusahaan Terbuka dan laporan keuangannya dikonsolidasikan dengan Perusahaan Terbuka, Perusahaan Terbuka wajib melakukan prosedur sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan ini; atau b. Perusahaan Terkendali yang merupakan Perusahaan Terbuka dan laporan keuangannya dikonsolidasikan dengan Perusahaan Terbuka, hanya Perusahaan Terkendali dimaksud yang wajib melakukan prosedur sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan ini.",0
25,"Pasal 1 ayat 1 huruf (a) – (f) PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 42/POJK.04/2020 TENTANG TRANSAKSI AFILIASI DAN TRANSAKSI BENTURAN KEPENTINGAN mengatur mengenai pengertian afiliasi. Afiliasi terdiri dari:

a. Hubungan keluarga karena perkawinan dan keturunan sampai derajat kedua, baik secara horizontal maupun vertikal;

b. Hubungan antara pihak dengan pegawai, direktur, atau komisaris dari pihak tersebut;

c. Hubungan antara 2 (dua) perusahaan di mana terdapat 1 (satu) atau lebih anggota direksi atau dewan komisaris yang sama;

d. Hubungan antara perusahaan dan pihak, baik langsung maupun tidak langsung, mengendalikan atau dikendalikan oleh perusahaan tersebut;

e. Hubungan antara 2 (dua) perusahaan yang dikendalikan, baik langsung maupun tidak langsung, oleh pihak yang sama; atau

f. Hubungan antara perusahaan dan pemegang saham utama.","
Afiliasi adalah: a. hubungan keluarga karena perkawinan dan keturunan sampai derajat kedua, baik secara horizontal maupun vertikal; b. hubungan antara pihak dengan pegawai, direktur, atau komisaris dari pihak tersebut; c. hubungan antara 2 (dua) perusahaan di mana terdapat 1 (satu) atau lebih anggota direksi atau dewan komisaris yang sama; d. hubungan antara perusahaan dan pihak, baik langsung maupun tidak langsung, mengendalikan atau dikendalikan oleh perusahaan tersebut; e. hubungan antara 2 (dua) perusahaan yang dikendalikan, baik langsung maupun tidak langsung, oleh pihak yang sama; atau f. hubungan antara perusahaan dan pemegang saham utama.",0
26,"Pasal 3, Pasal 4, dan Pasal 6 dari Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 42/POJK.04/2","
Perusahaan Terbuka yang melakukan Transaksi Afiliasi wajib: a. menggunakan Penilai untuk menentukan nilai wajar dari objek Transaksi Afiliasi dan/atau kewajaran transaksi dimaksud; b. mengumumkan keterbukaan informasi atas setiap Transaksi Afiliasi kepada masyarakat; - 6 - c. menyampaikan keterbukaan informasi sebagaimana dimaksud dalam huruf b dan dokumen pendukungnya kepada Otoritas Jasa Keuangan; dan d. terlebih dahulu memperoleh persetujuan Pemegang Saham Independen dalam RUPS, dalam hal: 1. nilai Transaksi Afiliasi memenuhi batasan nilai transaksi material yang wajib memperoleh persetujuan RUPS; 2. Transaksi Afiliasi yang dapat mengakibatkan terganggunya kelangsungan usaha Perusahaan Terbuka; dan/atau 3. melakukan Transaksi Afiliasi yang berdasarkan pertimbangan Otoritas Jasa Keuangan memerlukan persetujuan Pemegang Saham Independen.",1
