,answer,ans_grth,score
10,Perusahaan Terbuka adalah emiten yang telah melakukan penawaran umum efek bersifat ekuitas atau perusahaan publik. Definisi ini sesuai dengan Pasal 1 Peraturan Otoritas Jasa Keuangan (POJK) Nomor 9/POJK.04/2018 tentang Pengambilalihan Perusahaan Terbuka.,"
Perusahaan Terbuka adalah emiten yang melakukan penawaran umum efek bersifat ekuitas atau perusahaan publik.",0
11,"Pemegang Saham Independen adalah pemegang saham yang tidak mempunyai kepentingan ekonomis pribadi sehubungan dengan suatu transaksi tertentu dan bukan merupakan anggota direksi, anggota dewan komisaris, pemegang saham utama, dan pengendali, atau bukan merupakan afiliasi dari anggota direksi, anggota dewan komisaris, pemegang saham utama, dan pengendali. Penjelasan ini sesuai dengan ketentuan yang terdapat dalam Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 15/POJK.04/2020, Pasal 1 ayat 12, Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 3/POJK.04/2021, Pasal 1 ayat 29, Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 42/POJK.04/2020, Pasal 1 ayat 9, dan Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 22/POJK.04/2021, Pasal 1 ayat 8.","
Pemegang Saham Independen adalah pemegang saham yang tidak mempunyai kepentingan ekonomis pribadi sehubungan dengan suatu transaksi tertentu dan  a. bukan merupakan anggota Direksi, anggota Dewan Komisaris, pemegang saham utama, dan Pengendali; atau b. bukan merupakan afiliasi dari anggota Direksi, anggota Dewan Komisaris, pemegang saham utama, dan Pengendali.",1
12,Perusahaan Terbuka wajib menyelenggarakan RUPS Tahunan paling lambat 6 (enam) bulan setelah tahun buku berakhir. Hal ini diatur dalam Pasal 2 ayat (2) dari Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 15/POJK.04/2020.,"
Perusahaan Terbuka wajib menyelenggarakan RUPS Tahunan paling lambat 6 (enam) bulan setelah tahun buku berakhir.",1
13,"Permintaan penyelenggaraan RUPS yang terdapat pada ayat (1) sebagaimana dimaksud dalam Pasal 3 adalah sebagai berikut:

1. Permintaan penyelenggaraan RUPS dapat dilakukan atas permintaan 1 (satu) orang atau lebih pemegang saham yang bersama-sama mewakili 1/10 (satu persepuluh) atau lebih dari jumlah seluruh saham dengan hak suara.
2. Permintaan penyelenggaraan RUPS juga dapat dilakukan oleh Dewan Komisaris.","
a. dilakukan dengan itikad baik; b. mempertimbangkan kepentingan Perusahaan Terbuka; c. merupakan permintaan yang membutuhkan keputusan RUPS; d. disertai dengan alasan dan bahan terkait hal yang harus diputuskan dalam RUPS; dan e. tidak bertentangan dengan ketentuan peraturan perundang-undangan dan anggaran dasar Perusahaan Terbuka",1
14,"Kewajiban Direksi berdasarkan Peraturan Otoritas Jasa Keuangan Nomor 33/POJK.04/2014 tentang Direksi dan Dewan Komisaris Emiten atau Perusahaan Publik adalah sebagai berikut:
1. Bertanggung jawab atas pengurusan Emiten atau Perusahaan Publik sesuai dengan maksud dan tujuan yang ditetapkan dalam anggaran dasar.
2. Menjalankan tugas dan tanggung jawab atas pengurusan dengan itikad baik, penuh tanggung jawab, dan kehati-hatian.
3. Menyelenggarakan Rapat Umum Pemegang Saham (RUPS) tahunan dan RUPS lainnya sesuai dengan peraturan perundang-undangan dan anggaran dasar.
4. Dapat membentuk komite untuk mendukung efektivitas pelaksanaan tugas dan tanggung jawab.
5. Melakukan evaluasi terhadap kinerja komite setiap akhir tahun buku.
6. Mengadakan rapat Direksi secara berkala paling kurang 1 (satu) kali dalam setiap bulan.
7. Mengadakan rapat Direksi bersama Dewan Komisaris secara berkala paling kurang 1 (satu) kali dalam 4 (empat) bulan.
8. Ungkapkan kehadiran anggota Direksi dalam rapat dalam laporan tahunan Emiten atau Perusahaan Publik.","
(1) Direksi wajib melakukan pengumuman RUPS kepada pemegang saham paling lambat 15 (lima belas) hari terhitung sejak tanggal permintaan penyelenggaraan RUPS sebagaimana dimaksud dalam Pasal 3 ayat (1) diterima Direksi. (2) Direksi wajib menyampaikan pemberitahuan mata acara rapat dan surat tercatat sebagaimana dimaksud dalam Pasal 3 ayat (2) dari pemegang saham atau Dewan Komisaris kepada Otoritas Jasa Keuangan paling lambat 5 (lima) hari kerja sebelum pengumuman sebagaimana dimaksud pada ayat (1).",1
15,"Berdasarkan Pasal 4 ayat (1) dari Peraturan Otoritas Jasa Keuangan Nomor 33/POJK.04/2014 tentang Direksi dan Dewan Komisaris Emiten atau Perusahaan Publik, yang wajib diumumkan oleh direksi adalah pemenuhan persyaratan pada saat diangkat dan selama menjabat, termasuk memiliki komitmen untuk mematuhi peraturan perundang-undangan dan memiliki pengetahuan dan/atau keahlian di bidang yang dibutuhkan Emiten atau Perusahaan Publik.","
a. terdapat permintaan penyelenggaraan RUPS dari pemegang saham yang tidak diselenggarakan; dan b. alasan tidak diselenggarakannya RUPS.",1
16,Pasal 7 menyatakan bahwa pemegang saham yang telah memperoleh penetapan pengadilan untuk menyelenggarakan RUPS wajib menyelenggarakan RUPS.,"
Pemegang saham yang telah memperoleh penetapan pengadilan untuk menyelenggarakan RUPS sebagaimana dimaksud dalam Pasal 6 ayat (2) wajib menyelenggarakan RUPS.",1
17,"Pasal 11 mengatur tentang tempat dan waktu penyelenggaraan Rapat Umum Pemegang Saham (RUPS) pada Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 15/POJK.04/2020. Pasal 11 menyatakan bahwa RUPS wajib diselenggarakan di wilayah Negara Republik Indonesia. Perusahaan Terbuka wajib menentukan tempat dan waktu penyelenggaraan RUPS. Tempat penyelenggaraan RUPS dapat dilakukan di tempat kedudukan Perusahaan Terbuka, tempat Perusahaan Terbuka melakukan kegiatan usaha utamanya, ibukota provinsi tempat kedudukan atau tempat kegiatan usaha utama Perusahaan Terbuka, atau provinsi tempat kedudukan bursa efek yang mencatatkan saham Perusahaan Terbuka.","
Tempat dan Waktu Penyelenggaraan RUPS Pasal 11 (1) RUPS wajib diselenggarakan di wilayah Negara Republik Indonesia. (2) Perusahaan Terbuka wajib menentukan tempat dan waktu penyelenggaraan RUPS. (3) Tempat penyelenggaraan RUPS sebagaimana dimaksud pada ayat (2) wajib dilakukan di: a. tempat kedudukan Perusahaan Terbuka; b. tempat Perusahaan Terbuka melakukan kegiatan usaha utamanya; c. ibukota provinsi tempat kedudukan atau tempat kegiatan usaha utama Perusahaan Terbuka; atau d. provinsi tempat kedudukan bursa efek yang mencatatkan saham Perusahaan Terbuka.",1
18,"Dalam memenuhi ketentuan penyelenggaraan RUPS, Perusahaan Terbuka wajib:
1. Menyampaikan pemberitahuan mata acara rapat kepada Otoritas Jasa Keuangan.
2. Melakukan pengumuman RUPS kepada pemegang saham.
3. Melakukan pemanggilan RUPS kepada pemegang saham.
4. Menyampaikan risalah RUPS.
Kewajiban tersebut diatur dalam Pasal 12 huruf a, b, dan c dari Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 15/POJK.04/2020 tentang Rencana dan Penyelenggaraan Rapat Umum Pemegang Saham Perusahaan Terbuka.","
a. menyampaikan pemberitahuan mata acara rapat kepada Otoritas Jasa Keuangan; b. melakukan pengumuman RUPS kepada pemegang saham; dan c. melakukan pemanggilan RUPS kepada pemegang saham.",1
19,"Dalam pengumuman RUPS sebagaimana dimaksud pada ayat (1) Pasal 14 Peraturan Otoritas Jasa Keuangan Nomor 15/POJK.04/2020, wajib memuat paling sedikit:

a. ketentuan pemegang saham yang berhak hadir dalam RUPS;

b. ketentuan pemegang saham yang berhak mengusulkan mata acara rapat;

c. tanggal penyelenggaraan RUPS; dan

d. tanggal pemanggilan RUPS.","
a. ketentuan pemegang saham yang berhak hadir dalam RUPS; b. ketentuan pemegang saham yang berhak mengusulkan mata acara rapat; c. tanggal penyelenggaraan RUPS; dan d. tanggal pemanggilan RUPS.",0
20,"Transaksi material yang dimaksud adalah transaksi yang akan dilaksanakan secara rutin, berulang, dan/atau berkelanjutan dalam rangka menjalankan kegiatan usaha baru yang akan menghasilkan pendapatan usaha dan telah mendapat persetujuan Rapat Umum Pemegang Saham (RUPS) terkait perubahan kegiatan usaha. Hal ini diatur dalam Pasal 13 ayat (1) dari Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 17/POJK.04/2020 tentang Transaksi Material dan Perubahan Kegiatan Usaha.","
Transaksi Material adalah setiap transaksi yang dilakukan oleh perusahaan terbuka atau perusahaan terkendali yang memenuhi batasan nilai sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan ini.",1
21,"Regulasi yang mengatur mengenai Transaksi Material dan Perubahan Kegiatan Usaha adalah Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 17/POJK.04/2020.

Dalam hal terdapat kondisi sebagai berikut:

a. Transaksi Material sebagaimana dimaksud dalam Pasal 6 ayat (1) huruf d mengandung transaksi afiliasi; atau

b. Transaksi Material mengandung benturan kepentingan; maka transaksi tersebut dikategorikan sebagai Transaksi Material berdasarkan Pasal 14 dari POJK Nomor 17/POJK.04/2020.","
Suatu transaksi dikategorikan sebagai Transaksi Material apabila nilai transaksi sama dengan 20% (dua puluh persen) atau lebih dari ekuitas Perusahaan Terbuka.",1
22,"Hal yang wajib dilakukan oleh Perusahaan Terbuka yang akan melakukan transaksi material adalah sebagai berikut berdasarkan Peraturan Otoritas Jasa Keuangan Nomor 17/POJK.04/2020:

1. Menggunakan Penilai untuk menentukan nilai wajar dari objek Transaksi Material dan/atau kewajaran transaksi dimaksud (Pasal 6 ayat 1 huruf a).
2. Mengumumkan keterbukaan informasi atas setiap Transaksi Material kepada masyarakat (Pasal 6 ayat 1 huruf b).
3. Menyampaikan keterbukaan informasi dan dokumen pendukungnya kepada Otoritas Jasa Keuangan (Pasal 6 ayat 1 huruf c).
4. Memperoleh persetujuan RUPS jika nilai Transaksi Material melebihi batas tertentu, yaitu lebih dari 50% untuk jenis transaksi tertentu dan lebih dari 25% untuk jenis transaksi lainnya, atau jika laporan Penilai menyatakan bahwa Transaksi Material yang akan dilakukan tidak wajar (Pasal 6 ayat 1 huruf d).
5. Melaporkan hasil pelaksanaan Transaksi Material pada laporan tahunan (Pasal 6 ayat 1 huruf e).","
a. menggunakan Penilai untuk menentukan nilai wajar dari objek Transaksi Material dan/atau kewajaran transaksi dimaksud; b. mengumumkan keterbukaan informasi atas setiap Transaksi Material kepada masyarakat; c. menyampaikan keterbukaan informasi sebagaimana dimaksud dalam huruf b dan dokumen pendukungnya kepada Otoritas Jasa Keuangan; d. terlebih dahulu memperoleh persetujuan RUPS dalam hal: 1. Transaksi Material sebagaimana dimaksud dalam Pasal 3 ayat (1) dan ayat (2) lebih dari 50% (lima puluh persen); 2. Transaksi Material sebagaimana dimaksud dalam Pasal 3 ayat (3) lebih dari 25% (dua puluh lima persen); atau 3. laporan Penilai menyatakan bahwa Transaksi Material yang akan dilakukan tidak wajar; dan - 6 - e. melaporkan hasil pelaksanaan Transaksi Material pada laporan tahunan.",0
23,"Hal wajib dari keterbukaan informasi yang terdapat dalam Pasal 2 Peraturan Otoritas Jasa Keuangan Nomor 26/POJK.04/2017 tentang Keterbukaan Informasi Bagi Emiten atau Perusahaan Publik yang Dimohonkan Pernyataan Pailit adalah Emiten atau Perusahaan Publik yang gagal atau tidak mampu menghindari kegagalan untuk membayar kewajibannya terhadap pemberi pinjaman yang tidak terafiliasi wajib menyampaikan laporan mengenai hal tersebut kepada Otoritas Jasa Keuangan dan Bursa Efek dimana Efek Emiten atau Perusahaan Publik tercatat, sesegera mungkin paling lambat 2 (dua) hari kerja sejak Emiten atau Perusahaan Publik mengalami kegagalan atau mengetahui ketidakmampuan menghindari kegagalan dimaksud.","
a. penjelasan, pertimbangan, dan alasan dilakukannya perubahan Kegiatan Usaha; b. informasi keuangan segmen operasi; c. analisis manajemen atas kerugian segmen operasi; d. pernyataan manajemen bahwa pengurangan tersebut tidak mengganggu kelangsungan usaha Perusahaan Terbuka; dan e. tanggal keputusan perubahan Kegiatan Usaha.",1
24,Transaksi material dilakukan oleh Perusahaan Terbuka. Perusahaan Terbuka wajib melaporkan Transaksi Material kepada Otoritas Jasa Keuangan sesuai dengan ketentuan yang terdapat dalam Pasal 12 ayat (3) dari Peraturan Otoritas Jasa Keuangan Nomor 17/POJK.04/2020.,"
a. Perusahaan Terkendali yang bukan merupakan Perusahaan Terbuka dan laporan keuangannya dikonsolidasikan dengan Perusahaan Terbuka, Perusahaan Terbuka wajib melakukan prosedur sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan ini; atau b. Perusahaan Terkendali yang merupakan Perusahaan Terbuka dan laporan keuangannya dikonsolidasikan dengan Perusahaan Terbuka, hanya Perusahaan Terkendali dimaksud yang wajib melakukan prosedur sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan ini.",0
25,"Dalam konteks yang disediakan, definisi afiliasi mengacu pada hubungan antara entitas atau individu yang terkait dalam suatu transaksi atau aktivitas tertentu. Definisi afiliasi ini telah diatur dalam beberapa peraturan, yaitu:

1. Peraturan Otoritas Jasa Keuangan Nomor 42/POJK.04/2020 tentang Transaksi Afiliasi dan Transaksi Benturan Kepentingan, Pasal 1, yang menyatakan bahwa afiliasi mencakup hubungan keluarga karena perkawinan dan keturunan sampai derajat kedua, hubungan antara pihak dengan pegawai, direktur, atau komisaris dari pihak tersebut, hubungan antara 2 perusahaan di mana terdapat 1 atau lebih anggota direksi atau dewan komisaris yang sama, hubungan antara perusahaan dan pihak, baik langsung maupun tidak langsung, yang mengendalikan atau dikendalikan oleh perusahaan tersebut, hubungan antara 2 perusahaan yang dikendalikan oleh pihak yang sama, atau hubungan antara perusahaan dan pemegang saham utama.

2. Lampiran Surat Keputusan Direksi PT Bursa Efek Indonesia Nomor: Kep-00101/BEI/12-2021 tentang Perubahan Peraturan Nomor I-A tentang Pencatatan Saham dan Efek Bersifat Ekuitas Selain Saham yang Diterbitkan oleh Perusahaan Tercatat, juga mengatur definisi afiliasi yang serupa dengan peraturan sebelumnya.

Dengan demikian, pengertian afiliasi dalam konteks tersebut mengacu pada berbagai jenis hubungan antara entitas atau individu yang terlibat dalam transaksi atau aktivitas tertentu sesuai dengan ketentuan yang diatur dalam peraturan yang berlaku.","
Afiliasi adalah: a. hubungan keluarga karena perkawinan dan keturunan sampai derajat kedua, baik secara horizontal maupun vertikal; b. hubungan antara pihak dengan pegawai, direktur, atau komisaris dari pihak tersebut; c. hubungan antara 2 (dua) perusahaan di mana terdapat 1 (satu) atau lebih anggota direksi atau dewan komisaris yang sama; d. hubungan antara perusahaan dan pihak, baik langsung maupun tidak langsung, mengendalikan atau dikendalikan oleh perusahaan tersebut; e. hubungan antara 2 (dua) perusahaan yang dikendalikan, baik langsung maupun tidak langsung, oleh pihak yang sama; atau f. hubungan antara perusahaan dan pemegang saham utama.",1
26,"Perusahaan Terbuka yang melakukan Transaksi Afiliasi wajib melakukan hal-hal berikut sesuai dengan Peraturan Otoritas Jasa Keuangan Nomor 42/POJK.04/2020:

1. Menggunakan Penilai untuk menentukan nilai wajar dari objek Transaksi Afiliasi dan/atau kewajaran transaksi tersebut.
2. Mengumumkan keterbukaan informasi atas setiap Transaksi Afiliasi kepada masyarakat.
3. Menyampaikan keterbukaan informasi dan dokumen pendukungnya kepada Otoritas Jasa Keuangan.
4. Memperoleh persetujuan Pemegang Saham Independen dalam Rapat Umum Pemegang Saham (RUPS) dalam kondisi tertentu seperti:
   a. Nilai Transaksi Afiliasi melebihi batasan nilai transaksi material yang memerlukan persetujuan RUPS.
   b. Transaksi Afiliasi dapat mengakibatkan terganggunya kelangsungan usaha Perusahaan Terbuka.
   c. Melakukan Transaksi Afiliasi yang memerlukan persetujuan Pemegang Saham Independen berdasarkan pertimbangan Otoritas Jasa Keuangan.

Jika Perusahaan Terbuka tidak melakukan prosedur yang telah diatur dalam peraturan tersebut, maka harus melaporkan Transaksi Afiliasi kepada Otoritas Jasa Keuangan paling lambat pada akhir hari kerja ke-2 setelah tanggal Transaksi Afiliasi.","
Perusahaan Terbuka yang melakukan Transaksi Afiliasi wajib: a. menggunakan Penilai untuk menentukan nilai wajar dari objek Transaksi Afiliasi dan/atau kewajaran transaksi dimaksud; b. mengumumkan keterbukaan informasi atas setiap Transaksi Afiliasi kepada masyarakat; - 6 - c. menyampaikan keterbukaan informasi sebagaimana dimaksud dalam huruf b dan dokumen pendukungnya kepada Otoritas Jasa Keuangan; dan d. terlebih dahulu memperoleh persetujuan Pemegang Saham Independen dalam RUPS, dalam hal: 1. nilai Transaksi Afiliasi memenuhi batasan nilai transaksi material yang wajib memperoleh persetujuan RUPS; 2. Transaksi Afiliasi yang dapat mengakibatkan terganggunya kelangsungan usaha Perusahaan Terbuka; dan/atau 3. melakukan Transaksi Afiliasi yang berdasarkan pertimbangan Otoritas Jasa Keuangan memerlukan persetujuan Pemegang Saham Independen.",0
