,answer,ans_grth,score
10,"Perusahaan Terbuka adalah emiten yang telah melakukan penawaran umum efek bersifat ekuitas atau perusahaan publik. Definisi ini sesuai dengan Pasal 1 dari berbagai Peraturan Otoritas Jasa Keuangan yang telah disebutkan sebelumnya, yaitu POJK Nomor 9/POJK.04/2018, POJK Nomor 11/POJK.04/2017, POJK Nomor 15/POJK.04/2020, dan POJK Nomor 15/POJK.04/2022.","
Perusahaan Terbuka adalah emiten yang melakukan penawaran umum efek bersifat ekuitas atau perusahaan publik.",1
11,"Pemegang Saham Independen adalah pemegang saham yang tidak mempunyai kepentingan ekonomis pribadi sehubungan dengan suatu transaksi tertentu dan bukan merupakan anggota direksi, anggota dewan komisaris, pemegang saham utama, dan pengendali, atau bukan merupakan afiliasi dari anggota direksi, anggota dewan komisaris, pemegang saham utama, dan pengendali. Definisi ini diatur dalam berbagai peraturan Otoritas Jasa Keuangan Republik Indonesia terkait dengan rapat umum pemegang saham perusahaan terbuka, seperti POJK Nomor 15/POJK.04/2020, POJK Nomor 3/POJK.04/2021, POJK Nomor 42/POJK.04/2020, dan POJK Nomor 22/POJK.04/2021.","
Pemegang Saham Independen adalah pemegang saham yang tidak mempunyai kepentingan ekonomis pribadi sehubungan dengan suatu transaksi tertentu dan  a. bukan merupakan anggota Direksi, anggota Dewan Komisaris, pemegang saham utama, dan Pengendali; atau b. bukan merupakan afiliasi dari anggota Direksi, anggota Dewan Komisaris, pemegang saham utama, dan Pengendali.",0.5
12,Perusahaan Terbuka wajib menyelenggarakan RUPS Tahunan paling lambat 6 (enam) bulan setelah tahun buku berakhir. Hal ini diatur dalam Pasal 2 ayat (2) dari Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 15/POJK.04/2020.,"
Perusahaan Terbuka wajib menyelenggarakan RUPS Tahunan paling lambat 6 (enam) bulan setelah tahun buku berakhir.",1
13,"Permintaan penyelenggaraan RUPS yang terdapat pada ayat (1) adalah sebagai berikut:
1. Permintaan penyelenggaraan RUPS dapat dilakukan atas permintaan 1 (satu) orang atau lebih pemegang saham yang bersama-sama mewakili 1/10 (satu persepuluh) atau lebih dari jumlah seluruh saham dengan hak suara, kecuali anggaran dasar menentukan suatu jumlah yang lebih kecil.
2. Permintaan penyelenggaraan RUPS juga dapat dilakukan oleh Dewan Komisaris.","
a. dilakukan dengan itikad baik; b. mempertimbangkan kepentingan Perusahaan Terbuka; c. merupakan permintaan yang membutuhkan keputusan RUPS; d. disertai dengan alasan dan bahan terkait hal yang harus diputuskan dalam RUPS; dan e. tidak bertentangan dengan ketentuan peraturan perundang-undangan dan anggaran dasar Perusahaan Terbuka",1
14,"Kewajiban Direksi berdasarkan Peraturan Otoritas Jasa Keuangan Nomor 33/POJK.04/2014 tentang Direksi dan Dewan Komisaris Emiten atau Perusahaan Publik meliputi:
1. Menjalankan dan bertanggung jawab atas pengurusan Emiten atau Perusahaan Publik sesuai dengan maksud dan tujuan yang ditetapkan dalam anggaran dasar.
2. Menyelenggarakan RUPS tahunan dan RUPS lainnya sesuai dengan peraturan perundang-undangan dan anggaran dasar.
3. Melaksanakan tugas dan tanggung jawab dengan itikad baik, penuh tanggung jawab, dan kehati-hatian.
4. Dapat membentuk komite dalam rangka mendukung efektivitas pelaksanaan tugas dan tanggung jawab.

Referensi: Peraturan Otoritas Jasa Keuangan Nomor 33/POJK.04/2014 Pasal 12 dan Pasal 13.","
(1) Direksi wajib melakukan pengumuman RUPS kepada pemegang saham paling lambat 15 (lima belas) hari terhitung sejak tanggal permintaan penyelenggaraan RUPS sebagaimana dimaksud dalam Pasal 3 ayat (1) diterima Direksi. (2) Direksi wajib menyampaikan pemberitahuan mata acara rapat dan surat tercatat sebagaimana dimaksud dalam Pasal 3 ayat (2) dari pemegang saham atau Dewan Komisaris kepada Otoritas Jasa Keuangan paling lambat 5 (lima) hari kerja sebelum pengumuman sebagaimana dimaksud pada ayat (1).",1
15,"Menurut Pasal 4 ayat (1) dari Peraturan Otoritas Jasa Keuangan Nomor 75/POJK.04/2017 tentang Tanggung Jawab Direksi atas Laporan Keuangan, yang wajib diumumkan oleh direksi adalah laporan keuangan tengah tahunan dan laporan keuangan tahunan kepada Otoritas Jasa Keuangan.","
a. terdapat permintaan penyelenggaraan RUPS dari pemegang saham yang tidak diselenggarakan; dan b. alasan tidak diselenggarakannya RUPS.",1
16,Pemegang saham yang telah memperoleh penetapan pengadilan untuk menyelenggarakan RUPS harus menyelenggarakan RUPS sesuai dengan Pasal 7 dari Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 15/POJK.04/2020.,"
Pemegang saham yang telah memperoleh penetapan pengadilan untuk menyelenggarakan RUPS sebagaimana dimaksud dalam Pasal 6 ayat (2) wajib menyelenggarakan RUPS.",1
17,"Pasal 11 tentang tempat dan waktu penyelenggaraan RUPS dalam Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 15/POJK.04/2020 menyatakan:

(1) RUPS wajib diselenggarakan di wilayah Negara Republik Indonesia.

(2) Perusahaan Terbuka wajib menentukan tempat dan waktu penyelenggaraan RUPS.

(3) Tempat penyelenggaraan RUPS sebagaimana dimaksud pada ayat (2) wajib dilakukan di:
a. tempat kedudukan Perusahaan Terbuka;
b. tempat Perusahaan Terbuka melakukan kegiatan usaha utamanya;
c. ibukota provinsi tempat kedudukan atau tempat kegiatan usaha utama Perusahaan Terbuka; atau
d. provinsi tempat kedudukan bursa efek yang mencatatkan saham Perusahaan Terbuka.

Regulasi ini mengatur secara detail mengenai tempat dan waktu penyelenggaraan Rapat Umum Pemegang Saham (RUPS) bagi Perusahaan Terbuka di Indonesia.","
Tempat dan Waktu Penyelenggaraan RUPS Pasal 11 (1) RUPS wajib diselenggarakan di wilayah Negara Republik Indonesia. (2) Perusahaan Terbuka wajib menentukan tempat dan waktu penyelenggaraan RUPS. (3) Tempat penyelenggaraan RUPS sebagaimana dimaksud pada ayat (2) wajib dilakukan di: a. tempat kedudukan Perusahaan Terbuka; b. tempat Perusahaan Terbuka melakukan kegiatan usaha utamanya; c. ibukota provinsi tempat kedudukan atau tempat kegiatan usaha utama Perusahaan Terbuka; atau d. provinsi tempat kedudukan bursa efek yang mencatatkan saham Perusahaan Terbuka.",1
18,"Dalam memenuhi ketentuan penyelenggaraan RUPS, kewajiban Perusahaan Terbuka adalah sebagai berikut:
1. Menyampaikan pemberitahuan mata acara rapat kepada Otoritas Jasa Keuangan.
2. Melakukan pengumuman RUPS kepada pemegang saham.
3. Melakukan pemanggilan RUPS kepada pemegang saham.
Kewajiban ini diatur dalam Pasal 12 huruf a, b, dan c dari Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 15/POJK.04/2020 tentang Rencana dan Penyelenggaraan Rapat Umum Pemegang Saham Perusahaan Terbuka.","
a. menyampaikan pemberitahuan mata acara rapat kepada Otoritas Jasa Keuangan; b. melakukan pengumuman RUPS kepada pemegang saham; dan c. melakukan pemanggilan RUPS kepada pemegang saham.",0
19,"Pada Pasal 14 ayat (1) dari Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 15/POJK.04/2020 tentang Rencana dan Penyelenggaraan Rapat Umum Pemegang Saham Perusahaan Terbuka, pengumuman RUPS wajib memuat informasi sebagai berikut:
- Ketentuan pemegang saham yang berhak hadir dalam RUPS;
- Ketentuan pemegang saham yang berhak mengusulkan mata acara rapat;
- Tanggal penyelenggaraan RUPS; dan
- Tanggal pemanggilan RUPS.","
a. ketentuan pemegang saham yang berhak hadir dalam RUPS; b. ketentuan pemegang saham yang berhak mengusulkan mata acara rapat; c. tanggal penyelenggaraan RUPS; dan d. tanggal pemanggilan RUPS.",1
20,"Transaksi material mengacu pada Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 17/POJK.04/2020 tentang Transaksi Material dan Perubahan Kegiatan Usaha. Menurut Pasal 2 dari regulasi tersebut, transaksi material mencakup beberapa hal, antara lain:

1. Penyertaan dalam badan usaha, proyek, dan/atau kegiatan usaha tertentu.
2. Pembelian, penjualan, pengalihan, penggunaan, tukar-menukar aset atau segmen operasi.
3. Perolehan, pelepasan, dan/atau penggunaan jasa.
4. Sewa-menyewa aset.
5. Pinjam-meminjam dana termasuk pengalihannya.

Jadi, transaksi material adalah transaksi yang melibatkan berbagai kegiatan seperti yang disebutkan di atas dan harus mematuhi ketentuan yang diatur dalam Peraturan Otoritas Jasa Keuangan tersebut.","
Transaksi Material adalah setiap transaksi yang dilakukan oleh perusahaan terbuka atau perusahaan terkendali yang memenuhi batasan nilai sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan ini.",0
21,Suatu transaksi dikategorikan sebagai Transaksi Material apabila nilai transaksi sama dengan 20% (dua puluh persen) atau lebih dari ekuitas Perusahaan Terbuka. Hal ini diatur dalam Pasal 3 ayat (1) dari Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 17/POJK.04/2020 tentang Transaksi Material dan Perubahan Kegiatan Usaha.,"
Suatu transaksi dikategorikan sebagai Transaksi Material apabila nilai transaksi sama dengan 20% (dua puluh persen) atau lebih dari ekuitas Perusahaan Terbuka.",1
22,"Perusahaan Terbuka yang akan melakukan Transaksi Material wajib memenuhi beberapa hal berdasarkan Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 17/POJK.04/2020 tentang Transaksi Material dan Perubahan Kegiatan Usaha. Hal-hal yang wajib dilakukan oleh perusahaan terbuka tersebut adalah:

1. Menggunakan Penilai untuk menentukan nilai wajar dari objek Transaksi Material dan/atau kewajaran transaksi dimaksud.
2. Mengumumkan keterbukaan informasi atas setiap Transaksi Material kepada masyarakat.

Hal ini diatur dalam Pasal 6 ayat (1) huruf a dan b dari Peraturan tersebut.","
a. menggunakan Penilai untuk menentukan nilai wajar dari objek Transaksi Material dan/atau kewajaran transaksi dimaksud; b. mengumumkan keterbukaan informasi atas setiap Transaksi Material kepada masyarakat; c. menyampaikan keterbukaan informasi sebagaimana dimaksud dalam huruf b dan dokumen pendukungnya kepada Otoritas Jasa Keuangan; d. terlebih dahulu memperoleh persetujuan RUPS dalam hal: 1. Transaksi Material sebagaimana dimaksud dalam Pasal 3 ayat (1) dan ayat (2) lebih dari 50% (lima puluh persen); 2. Transaksi Material sebagaimana dimaksud dalam Pasal 3 ayat (3) lebih dari 25% (dua puluh lima persen); atau 3. laporan Penilai menyatakan bahwa Transaksi Material yang akan dilakukan tidak wajar; dan - 6 - e. melaporkan hasil pelaksanaan Transaksi Material pada laporan tahunan.",1
23,"Hal-hal yang wajib terdapat dalam keterbukaan informasi menurut Pasal 2 ayat (2) dari Peraturan Otoritas Jasa Keuangan Nomor 31/POJK.04/2015 tentang Keterbukaan atas Informasi atau Fakta Material oleh Emiten atau Perusahaan Publik adalah sebagai berikut:
a. tanggal kejadian;
b. jenis Informasi atau Fakta Material;
c. uraian Informasi atau Fakta Material; dan
d. dampak kejadian Informasi atau Fakta Material.","
a. penjelasan, pertimbangan, dan alasan dilakukannya perubahan Kegiatan Usaha; b. informasi keuangan segmen operasi; c. analisis manajemen atas kerugian segmen operasi; d. pernyataan manajemen bahwa pengurangan tersebut tidak mengganggu kelangsungan usaha Perusahaan Terbuka; dan e. tanggal keputusan perubahan Kegiatan Usaha.",1
24,Transaksi material dilakukan oleh Perusahaan Terbuka. Hal ini diatur dalam Pasal 11 ayat (1) dari Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 17/POJK.04/2020 tentang Transaksi Material dan Perubahan Kegiatan Usaha.,"
a. Perusahaan Terkendali yang bukan merupakan Perusahaan Terbuka dan laporan keuangannya dikonsolidasikan dengan Perusahaan Terbuka, Perusahaan Terbuka wajib melakukan prosedur sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan ini; atau b. Perusahaan Terkendali yang merupakan Perusahaan Terbuka dan laporan keuangannya dikonsolidasikan dengan Perusahaan Terbuka, hanya Perusahaan Terkendali dimaksud yang wajib melakukan prosedur sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan ini.",1
25,"Dalam konteks yang disediakan, pengertian afiliasi mengacu pada hubungan antara perusahaan terbuka atau perusahaan terkendali dengan afiliasi dari perusahaan terbuka atau afiliasi dari anggota direksi, anggota dewan komisaris, pemegang saham utama, atau pengendali. Hal ini termasuk setiap aktivitas dan/atau transaksi yang dilakukan oleh perusahaan terbuka atau perusahaan terkendali untuk kepentingan afiliasi dari perusahaan terbuka atau afiliasi dari anggota direksi, anggota dewan komisaris, pemegang saham utama, atau pengendali. Pengertian ini diatur dalam Pasal 1 angka 3 dari Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 42/POJK.04/2020 tentang Transaksi Afiliasi dan Transaksi Benturan Kepentingan.","
Afiliasi adalah: a. hubungan keluarga karena perkawinan dan keturunan sampai derajat kedua, baik secara horizontal maupun vertikal; b. hubungan antara pihak dengan pegawai, direktur, atau komisaris dari pihak tersebut; c. hubungan antara 2 (dua) perusahaan di mana terdapat 1 (satu) atau lebih anggota direksi atau dewan komisaris yang sama; d. hubungan antara perusahaan dan pihak, baik langsung maupun tidak langsung, mengendalikan atau dikendalikan oleh perusahaan tersebut; e. hubungan antara 2 (dua) perusahaan yang dikendalikan, baik langsung maupun tidak langsung, oleh pihak yang sama; atau f. hubungan antara perusahaan dan pemegang saham utama.",1
26,"Perusahaan Terbuka yang melakukan Transaksi Afiliasi wajib melakukan hal-hal berikut:
1. Menggunakan Penilai untuk menentukan nilai wajar dari objek Transaksi Afiliasi dan/atau kewajaran transaksi dimaksud.
2. Mengumumkan keterbukaan informasi atas setiap Transaksi Afiliasi kepada masyarakat.
3. Menyampaikan keterbukaan informasi dan dokumen pendukungnya kepada Otoritas Jasa Keuangan.
4. Memperoleh persetujuan Pemegang Saham Independen dalam RUPS jika nilai Transaksi Afiliasi memenuhi batasan nilai transaksi material yang wajib memperoleh persetujuan RUPS, jika Transaksi Afiliasi dapat mengakibatkan terganggunya kelangsungan usaha Perusahaan Terbuka, atau jika melakukan Transaksi Afiliasi yang berdasarkan pertimbangan Otoritas Jasa Keuangan memerlukan persetujuan Pemegang Saham Independen.
5. Melaporkan Transaksi Afiliasi kepada Otoritas Jasa Keuangan paling lambat pada akhir hari kerja ke-2 setelah tanggal Transaksi Afiliasi. 

Hal-hal tersebut diatur dalam Pasal 4 Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 42/POJK.04/2020 tentang Transaksi Afiliasi dan Transaksi Benturan Kepentingan.","
Perusahaan Terbuka yang melakukan Transaksi Afiliasi wajib: a. menggunakan Penilai untuk menentukan nilai wajar dari objek Transaksi Afiliasi dan/atau kewajaran transaksi dimaksud; b. mengumumkan keterbukaan informasi atas setiap Transaksi Afiliasi kepada masyarakat; - 6 - c. menyampaikan keterbukaan informasi sebagaimana dimaksud dalam huruf b dan dokumen pendukungnya kepada Otoritas Jasa Keuangan; dan d. terlebih dahulu memperoleh persetujuan Pemegang Saham Independen dalam RUPS, dalam hal: 1. nilai Transaksi Afiliasi memenuhi batasan nilai transaksi material yang wajib memperoleh persetujuan RUPS; 2. Transaksi Afiliasi yang dapat mengakibatkan terganggunya kelangsungan usaha Perusahaan Terbuka; dan/atau 3. melakukan Transaksi Afiliasi yang berdasarkan pertimbangan Otoritas Jasa Keuangan memerlukan persetujuan Pemegang Saham Independen.",1
27,Setiap pihak yang melanggar ketentuan dalam Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 16/POJK.04/2020 tentang Pelaksanaan Rapat Umum Pemegang Saham Perusahaan Terbuka Secara Elektronik dikenai sanksi administratif sesuai dengan Pasal 13.,"
Setiap pihak yang melanggar ketentuan sebagaimana dimaksud dalam Pasal 2, Pasal 3, Pasal 4 ayat (1), ayat (2), ayat (3), dan ayat (4), Pasal 6 ayat (2), Pasal 7 ayat (3), Pasal 8 ayat (3), Pasal 9, Pasal 10, Pasal 11 ayat (1), ayat (2), ayat (3), dan ayat (4), Pasal 12 ayat (2), Pasal 13 ayat (3), Pasal 15, Pasal 16, Pasal 17, Pasal 18, Pasal 19, Pasal 21, Pasal 22, Pasal 24, Pasal 25, dan Pasal 26 dikenai sanksi administratif.",0
28,"Dokumen yang dimaksud dalam Pasal 30 Ayat (1) Huruf c dari Peraturan Otoritas Jasa Keuangan Nomor 20/POJK.04/2016 adalah rekening koran, laporan keuangan audit paling kurang tiga tahun terakhir, atau bank statement.","
Dokumen sebagaimana dimaksud pada ayat (1) huruf c harus meliputi: - 7 - a. laporan Penilai; dan b. dokumen pendukung lainnya.",1
